Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7550      0.00        0.00    0.073125     0.000     0.000    65.026    29.613    0b1111    20190611T105631842023
  120      -4.5875      0.00        0.00    0.070625     0.000     0.000    64.956    29.645    0b1111    20190611T105632801705
  110      -4.2026      0.38        1.25    0.065000     0.000     0.000    64.656    29.645    0b1111    20190611T105633758475
  100      -3.8200      0.00        0.00    0.059356     0.029     0.062    64.357    29.645    0b1111    20190611T105634715831
   90      -3.4375      0.00        0.00    0.053731     0.029     0.063    63.976    29.677    0b1111    20190611T105635672921
   80      -3.0540      0.50        1.25    0.048100     0.031     0.063    63.493    29.645    0b1111    20190611T105636631901
   70      -2.6713      0.00        0.00    0.042487     0.025     0.062    62.871    29.645    0b1111    20190611T105637588944
   60      -2.2862      0.00        0.00    0.036813     0.000     0.000    62.105    29.677    0b1111    20190611T105638556055
   50      -1.9027      0.50        1.25    0.031187     0.000     0.000    61.010    29.677    0b1111    20190611T105639525892
   40      -1.5200      0.00        0.00    0.025562     0.000     0.000    59.462    29.677    0b1111    20190611T105640487377
   30      -1.1375      0.00        0.00    0.019938     0.000     0.000    57.053    29.677    0b1111    20190611T105641446356
   20      -0.7550      0.00        0.00    0.014363     0.025     0.063    52.567    29.708    0b1111    20190611T105642404977
   10      -0.3725      0.00        0.00    0.008750     0.000     0.000    42.571    29.708    0b1111    20190611T105643361626
    0      -0.0000      0.00        0.00    0.003119     0.019     0.063    -0.000    29.677    0b1111    20190611T105644318421
