Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7641      0.57        1.25    0.082250     0.000     0.000    57.922    24.128    0b1001    20190528T142518726614
  120      -4.7400      0.00        0.00    0.081812     0.000     0.000    57.937    24.128    0b1001    20190528T142519686743
  110      -4.3462      0.00        0.00    0.075187     0.000     0.000    57.805    24.128    0b1001    20190528T142520645066
  100      -3.9513      0.00        0.00    0.068519     0.029     0.062    57.667    24.128    0b1001    20190528T142521604473
   90      -3.5562      0.00        0.00    0.061875     0.000     0.000    57.475    24.160    0b1001    20190528T142522562191
   80      -3.1612      0.00        0.00    0.055250     0.000     0.000    57.217    24.160    0b1001    20190528T142523523420
   70      -2.7653      0.50        1.25    0.048625     0.000     0.000    56.869    24.160    0b1001    20190528T142524483662
   60      -2.3676      0.37        1.25    0.041938     0.000     0.000    56.456    24.160    0b1001    20190528T142525440275
   50      -1.9725      0.00        0.00    0.035313     0.000     0.000    55.858    24.160    0b1001    20190528T142526398129
   40      -1.5775      0.00        0.00    0.028687     0.000     0.000    54.989    24.128    0b1001    20190528T142527369582
   30      -1.1825      0.00        0.00    0.022063     0.000     0.000    53.598    24.160    0b1001    20190528T142528338735
   20      -0.7863      0.00        0.00    0.015438     0.000     0.000    50.931    24.160    0b1001    20190528T142529310989
   10      -0.3912      0.00        0.00    0.008812     0.000     0.000    44.397    24.160    0b1001    20190528T142530278991
    0      -0.0000      0.00        0.00    0.002181     0.019     0.063    -0.000    24.160    0b1001    20190528T142531250087
