Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.073362     0.025     0.062    65.105    23.304    0b1111    20190607T114035764273
  120      -4.5388      0.00        0.00    0.069875     0.000     0.000    64.955    23.304    0b1111    20190607T114036718931
  110      -4.1587      0.00        0.00    0.064375     0.000     0.000    64.602    23.304    0b1111    20190607T114037675412
  100      -3.7811      0.37        1.25    0.058875     0.000     0.000    64.223    23.304    0b1111    20190607T114038631538
   90      -3.4025      0.00        0.00    0.053375     0.000     0.000    63.747    23.335    0b1111    20190607T114039589533
   80      -3.0238      0.00        0.00    0.047875     0.000     0.000    63.159    23.335    0b1111    20190607T114040544768
   70      -2.6450      0.00        0.00    0.042375     0.000     0.000    62.419    23.335    0b1111    20190607T114041500339
   60      -2.2641      0.57        1.25    0.036813     0.000     0.000    61.504    23.335    0b1111    20190607T114042459136
   50      -1.8862      0.00        0.00    0.031363     0.025     0.063    60.143    23.335    0b1111    20190607T114043416820
   40      -1.5087      0.00        0.00    0.025856     0.029     0.063    58.351    23.335    0b1111    20190607T114044371230
   30      -1.1312      0.00        0.00    0.020369     0.019     0.063    55.539    23.335    0b1111    20190607T114045326566
   20      -0.7525      0.00        0.00    0.014875     0.000     0.000    50.588    23.335    0b1111    20190607T114046282547
   10      -0.3738      0.00        0.00    0.009375     0.000     0.000    39.867    23.367    0b1111    20190607T114047237909
    0      -0.0000      0.00        0.00    0.003875     0.000     0.000    -0.000    23.367    0b1111    20190607T114048195140
