Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7269      0.62        1.25    0.068750     0.000     0.000    68.755    24.382    0b1111    20190606T165840973541
  120      -4.5800      0.00        0.00    0.066556     0.019     0.062    68.814    24.350    0b1111    20190606T165841939985
  110      -4.1963      0.00        0.00    0.060856     0.029     0.062    68.953    24.382    0b1111    20190606T165842900606
  100      -3.8150      0.00        0.00    0.055188     0.000     0.000    69.128    24.382    0b1111    20190606T165843859092
   90      -3.4337      0.00        0.00    0.049500     0.000     0.000    69.369    24.382    0b1111    20190606T165844816936
   80      -3.0515      0.50        1.25    0.043812     0.000     0.000    69.649    24.382    0b1111    20190606T165845778803
   70      -2.6700      0.00        0.00    0.038175     0.025     0.062    69.941    24.413    0b1111    20190606T165846737650
   60      -2.2855      0.61        1.25    0.032463     0.031     0.063    70.404    24.413    0b1111    20190606T165847697400
   50      -1.9038      0.00        0.00    0.026812     0.000     0.000    71.002    24.382    0b1111    20190606T165848656607
   40      -1.5225      0.00        0.00    0.021125     0.000     0.000    72.071    24.413    0b1111    20190606T165849613958
   30      -1.1412      0.00        0.00    0.015500     0.000     0.000    73.629    24.413    0b1111    20190606T165850573981
   20      -0.7590      0.50        1.25    0.009875     0.000     0.000    76.861    24.413    0b1111    20190606T165851532964
   10      -0.3788      0.00        0.00    0.004250     0.000     0.000    89.118    24.413    0b1111    20190606T165852492292
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.445    0b1111    20190606T165853448519
