Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.037312     0.000     0.000   127.806    24.984       0b0    20190531T151924992580
  120      -4.5575      0.00        0.00    0.035063     0.000     0.000   129.982    24.984       0b0    20190531T151925952562
  110      -4.1763      0.00        0.00    0.031056     0.019     0.063   134.474    24.984       0b0    20190531T151926911902
  100      -3.7962      0.00        0.00    0.027062     0.000     0.000   140.277    24.952       0b0    20190531T151927871370
   90      -3.4175      0.00        0.00    0.023056     0.019     0.063   148.224    24.984       0b0    20190531T151928831641
   80      -3.0371      0.57        1.25    0.019063     0.000     0.000   159.325    24.952       0b0    20190531T151929791739
   70      -2.6562      0.00        0.00    0.015063     0.000     0.000   176.349    24.952       0b0    20190531T151930761379
   60      -2.2739      0.37        1.25    0.011063     0.000     0.000   205.548    24.952       0b0    20190531T151931726782
   50      -1.8938      0.00        0.00    0.007063     0.000     0.000   268.142    24.952       0b0    20190531T151932694506
   40      -1.5140      0.50        1.25    0.003094     0.031     0.063   489.374    24.952       0b0    20190531T151933660536
   30      -1.1350      0.00        0.00    0.000000     0.000     0.000     1.000    24.952       0b0    20190531T151934621925
   20      -0.7543      0.61        1.25    0.000000     0.000     0.000     1.000    24.952       0b0    20190531T151935583980
   10      -0.3750      0.00        0.00    0.000000     0.000     0.000     1.000    24.952       0b0    20190531T151936544019
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.921       0b0    20190531T151937502754
