Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7639      0.37        1.25    0.058081     0.029     0.063    82.021    24.128     0b111    20190410T125516304909
  120      -4.5231      0.62        1.25    0.054750     0.000     0.000    82.614    24.096     0b111    20190410T125517260100
  110      -4.1450      0.00        0.00    0.049500     0.000     0.000    83.737    24.096     0b111    20190410T125518214244
  100      -3.7687      0.00        0.00    0.044288     0.031     0.063    85.097    24.128     0b111    20190410T125519168355
   90      -3.3913      0.00        0.00    0.039062     0.000     0.000    86.816    24.128     0b111    20190410T125520124571
   80      -3.0141      0.57        1.25    0.033837     0.031     0.063    89.076    24.128     0b111    20190410T125521082948
   70      -2.6372      0.50        1.25    0.028625     0.000     0.000    92.131    24.128     0b111    20190410T125522038521
   60      -2.2575      0.00        0.00    0.023375     0.000     0.000    96.578    24.096     0b111    20190410T125523003567
   50      -1.8813      0.00        0.00    0.018187     0.000     0.000   103.436    24.128     0b111    20190410T125523965148
   40      -1.5051      0.37        1.25    0.013000     0.000     0.000   115.779    24.160     0b111    20190410T125524921637
   30      -1.1300      0.00        0.00    0.007812     0.000     0.000   144.640    24.128     0b111    20190410T125525876139
   20      -0.7525      0.00        0.00    0.002650     0.031     0.063   283.962    24.160     0b111    20190410T125526831230
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    24.128     0b111    20190410T125527786589
    0      -0.0012      0.00        0.00    0.000000     0.000     0.000     1.000    24.128     0b111    20190410T125528740326
