Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7886      0.37        1.25    0.081625     0.000     0.000    58.666    23.431    0b1111    20190528T100159764058
  120      -4.7250      0.00        0.00    0.080625     0.000     0.000    58.605    23.462    0b1111    20190528T100200721888
  110      -4.3299      0.37        1.25    0.074750     0.000     0.000    57.925    23.462    0b1111    20190528T100201681623
  100      -3.9350      0.00        0.00    0.068875     0.000     0.000    57.132    23.462    0b1111    20190528T100202648201
   90      -3.5420      0.61        1.25    0.063000     0.000     0.000    56.222    23.526    0b1111    20190528T100203612630
   80      -3.1478      0.50        1.25    0.057131     0.019     0.063    55.097    23.494    0b1111    20190528T100204584124
   70      -2.7538      0.00        0.00    0.051312     0.000     0.000    53.666    23.494    0b1111    20190528T100205553175
   60      -2.3575      0.00        0.00    0.045438     0.000     0.000    51.884    23.494    0b1111    20190528T100206524836
   50      -1.9641      0.57        1.25    0.039581     0.029     0.063    49.623    23.494    0b1111    20190528T100207495441
   40      -1.5712      0.00        0.00    0.033763     0.025     0.063    46.538    23.526    0b1111    20190528T100208461153
   30      -1.1775      0.00        0.00    0.027962     0.031     0.063    42.110    23.526    0b1111    20190528T100209416472
   20      -0.7850      0.00        0.00    0.022188     0.000     0.000    35.380    23.494    0b1111    20190528T100210373254
   10      -0.3923      0.50        1.25    0.016375     0.000     0.000    23.954    23.526    0b1111    20190528T100211335245
    0      -0.0000      0.00        0.00    0.010575     0.025     0.063    -0.000    23.494    0b1111    20190528T100212296547
