Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7836      0.38        1.25    0.049188     0.000     0.000    97.253    23.874       0b0    20190524T154928939408
  120      -4.6667      0.61        1.25    0.048000     0.000     0.000    97.224    23.874       0b0    20190524T154929902748
  110      -4.2762      0.00        0.00    0.043931     0.019     0.063    97.340    23.906       0b0    20190524T154930864947
  100      -3.8875      0.00        0.00    0.039875     0.000     0.000    97.492    23.874       0b0    20190524T154931825212
   90      -3.4988      0.00        0.00    0.035813     0.000     0.000    97.696    23.906       0b0    20190524T154932782903
   80      -3.1100      0.00        0.00    0.031750     0.000     0.000    97.953    23.874       0b0    20190524T154933740914
   70      -2.7200      0.00        0.00    0.027713     0.031     0.063    98.151    23.874       0b0    20190524T154934700789
   60      -2.3286      0.37        1.25    0.023625     0.000     0.000    98.566    23.874       0b0    20190524T154935659393
   50      -1.9390      0.50        1.25    0.019613     0.025     0.063    98.866    23.843       0b0    20190524T154936618849
   40      -1.5500      0.00        0.00    0.015563     0.000     0.000    99.598    23.843       0b0    20190524T154937576987
   30      -1.1613      0.00        0.00    0.011500     0.000     0.000   100.978    23.874       0b0    20190524T154938538856
   20      -0.7721      0.57        1.25    0.007500     0.000     0.000   102.950    23.874       0b0    20190524T154939499986
   10      -0.3838      0.00        0.00    0.003444     0.019     0.063   111.434    23.843       0b0    20190524T154940458589
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874       0b0    20190524T154941417807
