Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7681      0.62        1.25    0.078125     0.000     0.000    61.032    23.018    0b1111    20190521T123142285257
  120      -4.6812      0.00        0.00    0.076812     0.000     0.000    60.944    23.050    0b1111    20190521T123143243448
  110      -4.2899      0.37        1.25    0.071000     0.000     0.000    60.421    23.050    0b1111    20190521T123144202845
  100      -3.8982      0.61        1.25    0.065187     0.000     0.000    59.801    23.050    0b1111    20190521T123145162458
   90      -3.5075      0.00        0.00    0.059387     0.025     0.063    59.061    23.082    0b1111    20190521T123146119274
   80      -3.1175      0.00        0.00    0.053612     0.025     0.063    58.149    23.082    0b1111    20190521T123147079004
   70      -2.7264      0.38        1.25    0.047812     0.000     0.000    57.022    23.082    0b1111    20190521T123148037288
   60      -2.3350      0.00        0.00    0.042000     0.000     0.000    55.595    23.082    0b1111    20190521T123148995296
   50      -1.9450      0.00        0.00    0.036250     0.000     0.000    53.655    23.082    0b1111    20190521T123149957647
   40      -1.5550      0.00        0.00    0.030450     0.025     0.063    51.067    23.082    0b1111    20190521T123150929636
   30      -1.1656      0.62        1.25    0.024688     0.000     0.000    47.215    23.082    0b1111    20190521T123151900948
   20      -0.7751      0.37        1.25    0.018969     0.031     0.062    40.863    23.114    0b1111    20190521T123152864585
   10      -0.3862      0.00        0.00    0.013188     0.000     0.000    29.289    23.082    0b1111    20190521T123153822543
    0      -0.0000      0.00        0.00    0.007437     0.000     0.000    -0.000    23.114    0b1111    20190521T123154783150
