Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7676      0.37        1.25    0.056375     0.000     0.000    84.570    24.033    0b1111    20190603T174317186021
  120      -4.6550      0.00        0.00    0.054750     0.000     0.000    85.023    24.033    0b1111    20190603T174318145638
  110      -4.2664      0.37        1.25    0.049131     0.019     0.063    86.836    24.033    0b1111    20190603T174319104446
  100      -3.8791      0.57        1.25    0.043562     0.000     0.000    89.047    24.033    0b1111    20190603T174320063723
   90      -3.4925      0.00        0.00    0.037950     0.025     0.063    92.029    24.065    0b1111    20190603T174321023074
   80      -3.1048      0.50        1.25    0.032375     0.000     0.000    95.900    24.033    0b1111    20190603T174321982813
   70      -2.7162      0.00        0.00    0.026812     0.000     0.000   101.305    24.096    0b1111    20190603T174322941924
   60      -2.3263      0.00        0.00    0.021188     0.000     0.000   109.794    24.033    0b1111    20190603T174323903028
   50      -1.9375      0.00        0.00    0.015619     0.019     0.062   124.050    24.065    0b1111    20190603T174324862003
   40      -1.5488      0.00        0.00    0.010000     0.000     0.000   154.875    24.033    0b1111    20190603T174325820879
   30      -1.1610      0.50        1.25    0.004437     0.000     0.000   261.634    24.065    0b1111    20190603T174326781719
   20      -0.7713      0.00        0.00    0.000000     0.000     0.000     1.000    24.065    0b1111    20190603T174327741934
   10      -0.3825      0.00        0.00    0.000000     0.000     0.000     1.000    24.096    0b1111    20190603T174328700702
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.096    0b1111    20190603T174329659320
