Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7888      0.00        0.00    0.055688     0.000     0.000    85.993    24.223    0b1111    20190523T123741139382
  120      -4.6600      0.00        0.00    0.053756     0.019     0.063    86.688    24.223    0b1111    20190523T123742096722
  110      -4.2700      0.00        0.00    0.048063     0.000     0.000    88.843    24.192    0b1111    20190523T123743055445
  100      -3.8813      0.00        0.00    0.042331     0.029     0.063    91.688    24.223    0b1111    20190523T123744013944
   90      -3.4931      0.62        1.25    0.036625     0.000     0.000    95.375    24.255    0b1111    20190523T123744974011
   80      -3.1039      0.37        1.25    0.030937     0.000     0.000   100.327    24.223    0b1111    20190523T123745935042
   70      -2.7150      0.00        0.00    0.025238     0.025     0.063   107.578    24.287    0b1111    20190523T123746895419
   60      -2.3241      0.57        1.25    0.019500     0.000     0.000   119.186    24.287    0b1111    20190523T123747851883
   50      -1.9363      0.00        0.00    0.013813     0.000     0.000   140.181    24.255    0b1111    20190523T123748808852
   40      -1.5488      0.00        0.00    0.008125     0.000     0.000   190.615    24.255    0b1111    20190523T123749766605
   30      -1.1611      0.38        1.25    0.002500     0.000     0.000   464.450    24.223    0b1111    20190523T123750725208
   20      -0.7737      0.00        0.00    0.000000     0.000     0.000     1.000    24.287    0b1111    20190523T123751695612
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    24.255    0b1111    20190523T123752660688
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.287    0b1111    20190523T123753619064
