Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7867      0.61        1.25    0.063313     0.000     0.000    75.605    25.206     0b111    20181030T161726636616
  120      -4.5916      0.57        1.25    0.060625     0.000     0.000    75.738    25.206     0b111    20181030T161727590804
  110      -4.2075      0.00        0.00    0.055375     0.000     0.000    75.982    25.206     0b111    20181030T161728544795
  100      -3.8250      0.00        0.00    0.050125     0.000     0.000    76.309    25.206     0b111    20181030T161729500311
   90      -3.4425      0.00        0.00    0.044875     0.000     0.000    76.713    25.174     0b111    20181030T161730454295
   80      -3.0600      0.00        0.00    0.039650     0.031     0.063    77.175    25.174     0b111    20181030T161731409406
   70      -2.6775      0.00        0.00    0.034438     0.000     0.000    77.750    25.174     0b111    20181030T161732365728
   60      -2.2925      0.00        0.00    0.029163     0.031     0.062    78.611    25.174     0b111    20181030T161733320885
   50      -1.9091      0.57        1.25    0.023938     0.000     0.000    79.755    25.174     0b111    20181030T161734275737
   40      -1.5269      0.62        1.25    0.018687     0.000     0.000    81.706    25.143     0b111    20181030T161735232220
   30      -1.1450      0.00        0.00    0.013500     0.000     0.000    84.815    25.143     0b111    20181030T161736186791
   20      -0.7613      0.00        0.00    0.008313     0.000     0.000    91.579    25.143     0b111    20181030T161737142277
   10      -0.3800      0.00        0.00    0.003087     0.031     0.063   123.077    25.143     0b111    20181030T161738097514
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.111     0b111    20181030T161739053249
