Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.059813     0.000     0.000    80.084    23.748    0b1111    20190603T105928435938
  120      -4.6138      0.00        0.00    0.057200     0.025     0.063    80.660    23.748    0b1111    20190603T105929400779
  110      -4.2281      0.62        1.25    0.051562     0.000     0.000    82.000    23.748    0b1111    20190603T105930367261
  100      -3.8438      0.00        0.00    0.045938     0.000     0.000    83.673    23.748    0b1111    20190603T105931333245
   90      -3.4600      0.00        0.00    0.040306     0.019     0.063    85.843    23.748    0b1111    20190603T105932297960
   80      -3.0750      0.00        0.00    0.034687     0.000     0.000    88.649    23.748    0b1111    20190603T105933260583
   70      -2.6906      0.63        1.25    0.029062     0.000     0.000    92.581    23.716    0b1111    20190603T105934223555
   60      -2.3038      0.00        0.00    0.023388     0.025     0.063    98.503    23.716    0b1111    20190603T105935182759
   50      -1.9187      0.00        0.00    0.017769     0.029     0.063   107.985    23.748    0b1111    20190603T105936141770
   40      -1.5350      0.00        0.00    0.012188     0.000     0.000   125.949    23.716    0b1111    20190603T105937102255
   30      -1.1500      0.00        0.00    0.006563     0.000     0.000   175.238    23.748    0b1111    20190603T105938060989
   20      -0.7650      0.00        0.00    0.001063     0.000     0.000   720.000    23.716    0b1111    20190603T105939022428
   10      -0.3806      0.63        1.25    0.000000     0.000     0.000     1.000    23.716    0b1111    20190603T105939980062
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.716    0b1111    20190603T105940938183
