Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.069625     0.000     0.000    68.330    29.391    0b1111    20190612T121933818950
  120      -4.6313      0.00        0.00    0.067750     0.000     0.000    68.358    29.391    0b1111    20190612T121934776571
  110      -4.2450      0.00        0.00    0.062044     0.029     0.063    68.419    29.423    0b1111    20190612T121935735411
  100      -3.8599      0.37        1.25    0.056362     0.025     0.062    68.483    29.423    0b1111    20190612T121936693673
   90      -3.4750      0.00        0.00    0.050662     0.031     0.063    68.591    29.423    0b1111    20190612T121937651172
   80      -3.0888      0.00        0.00    0.044956     0.029     0.062    68.706    29.423    0b1111    20190612T121938607396
   70      -2.7025      0.00        0.00    0.039256     0.019     0.063    68.843    29.423    0b1111    20190612T121939564659
   60      -2.3149      0.37        1.25    0.033563     0.000     0.000    68.972    29.423    0b1111    20190612T121940523943
   50      -1.9286      0.37        1.25    0.027875     0.000     0.000    69.188    29.423    0b1111    20190612T121941481851
   40      -1.5424      0.37        1.25    0.022175     0.025     0.063    69.555    29.423    0b1111    20190612T121942437223
   30      -1.1561      0.37        1.25    0.016463     0.031     0.063    70.228    29.423    0b1111    20190612T121943396480
   20      -0.7687      0.00        0.00    0.010813     0.000     0.000    71.098    29.423    0b1111    20190612T121944355308
   10      -0.3838      0.00        0.00    0.005125     0.000     0.000    74.878    29.455    0b1111    20190612T121945311633
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    29.455    0b1111    20190612T121946269158
