Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7846      0.57        1.25    0.067000     0.000     0.000    71.412    28.789    0b1111    20190610T122005621914
  120      -4.7268      0.61        1.25    0.066125     0.000     0.000    71.482    28.821    0b1111    20190610T122006581028
  110      -4.3325      0.00        0.00    0.060313     0.000     0.000    71.834    28.821    0b1111    20190610T122007538859
  100      -3.9375      0.00        0.00    0.054500     0.000     0.000    72.248    28.821    0b1111    20190610T122008495490
   90      -3.5450      0.00        0.00    0.048738     0.025     0.063    72.737    28.852    0b1111    20190610T122009456081
   80      -3.1504      0.57        1.25    0.042938     0.000     0.000    73.371    28.821    0b1111    20190610T122010415716
   70      -2.7563      0.00        0.00    0.037125     0.000     0.000    74.242    28.852    0b1111    20190610T122011371475
   60      -2.3600      0.00        0.00    0.031313     0.000     0.000    75.369    28.852    0b1111    20190610T122012327420
   50      -1.9663      0.00        0.00    0.025562     0.000     0.000    76.919    28.852    0b1111    20190610T122013285946
   40      -1.5725      0.00        0.00    0.019750     0.000     0.000    79.620    28.852    0b1111    20190610T122014246818
   30      -1.1788      0.00        0.00    0.014000     0.000     0.000    84.196    28.852    0b1111    20190610T122015206241
   20      -0.7850      0.00        0.00    0.008250     0.000     0.000    95.152    28.852    0b1111    20190610T122016168025
   10      -0.3912      0.00        0.00    0.002500     0.000     0.000   156.500    28.852    0b1111    20190610T122017128270
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    28.852    0b1111    20190610T122018087456
