Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.068681     0.019     0.062    69.451    24.762     0b111    20190529T123310123709
  120      -4.5400      0.00        0.00    0.065500     0.000     0.000    69.313    24.762     0b111    20190529T123311083687
  110      -4.1600      0.00        0.00    0.060375     0.000     0.000    68.903    24.794     0b111    20190529T123312046308
  100      -3.7825      0.00        0.00    0.055250     0.000     0.000    68.462    24.762     0b111    20190529T123313004691
   90      -3.4037      0.00        0.00    0.050125     0.000     0.000    67.905    24.794     0b111    20190529T123313965565
   80      -3.0256      0.63        1.25    0.045000     0.000     0.000    67.236    24.794     0b111    20190529T123314931065
   70      -2.6468      0.61        1.25    0.039875     0.000     0.000    66.376    24.794     0b111    20190529T123315897421
   60      -2.2659      0.57        1.25    0.034687     0.000     0.000    65.323    24.794     0b111    20190529T123316857974
   50      -1.8866      0.57        1.25    0.029562     0.000     0.000    63.818    24.794     0b111    20190529T123317815996
   40      -1.5085      0.50        1.25    0.024431     0.019     0.063    61.745    24.794     0b111    20190529T123318772894
   30      -1.1300      0.00        0.00    0.019281     0.031     0.063    58.606    24.762     0b111    20190529T123319742639
   20      -0.7512      0.00        0.00    0.014188     0.000     0.000    52.952    24.794     0b111    20190529T123320711734
   10      -0.3728      0.50        1.25    0.009062     0.000     0.000    41.131    24.794     0b111    20190529T123321683212
    0      -0.0000      0.00        0.00    0.003937     0.000     0.000    -0.000    24.794     0b111    20190529T123322647793
