Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7500      0.00        0.00    0.080375     0.000     0.000    59.098    31.294    0b1001    20190611T165709537164
  120      -4.4688      0.00        0.00    0.075562     0.000     0.000    59.140    31.325    0b1001    20190611T165710505700
  110      -4.0950      0.00        0.00    0.069187     0.000     0.000    59.187    31.294    0b1001    20190611T165711477005
  100      -3.7225      0.00        0.00    0.062844     0.031     0.062    59.234    31.294    0b1001    20190611T165712443399
   90      -3.3500      0.00        0.00    0.056500     0.000     0.000    59.292    31.294    0b1001    20190611T165713411971
   80      -2.9775      0.00        0.00    0.050125     0.000     0.000    59.401    31.294    0b1001    20190611T165714369588
   70      -2.6038      0.00        0.00    0.043769     0.029     0.063    59.489    31.325    0b1001    20190611T165715328571
   60      -2.2288      0.00        0.00    0.037375     0.000     0.000    59.632    31.325    0b1001    20190611T165716288064
   50      -1.8565      0.50        1.25    0.031037     0.031     0.063    59.815    31.325    0b1001    20190611T165717246299
   40      -1.4850      0.00        0.00    0.024688     0.000     0.000    60.152    31.294    0b1001    20190611T165718203620
   30      -1.1137      0.00        0.00    0.018331     0.029     0.062    60.757    31.294    0b1001    20190611T165719159745
   20      -0.7400      0.00        0.00    0.012000     0.000     0.000    61.667    31.294    0b1001    20190611T165720118470
   10      -0.3687      0.00        0.00    0.005662     0.031     0.063    65.121    31.294    0b1001    20190611T165721075490
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    31.325    0b1001    20190611T165722033356
