Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7804      0.57        1.25    0.053000     0.000     0.000    90.196    23.748     0b111    20190528T132518095805
  120      -4.5213      0.00        0.00    0.049438     0.000     0.000    91.454    23.779     0b111    20190528T132519055435
  110      -4.1437      0.00        0.00    0.044250     0.000     0.000    93.644    23.748     0b111    20190528T132520013635
  100      -3.7675      0.00        0.00    0.039125     0.000     0.000    96.294    23.748     0b111    20190528T132520974242
   90      -3.3913      0.00        0.00    0.033950     0.025     0.063    99.890    23.748     0b111    20190528T132521931476
   80      -3.0150      0.00        0.00    0.028813     0.000     0.000   104.642    23.748     0b111    20190528T132522890216
   70      -2.6383      0.61        1.25    0.023688     0.000     0.000   111.377    23.779     0b111    20190528T132523848056
   60      -2.2591      0.57        1.25    0.018500     0.000     0.000   122.115    23.779     0b111    20190528T132524806025
   50      -1.8825      0.00        0.00    0.013356     0.029     0.063   140.945    23.748     0b111    20190528T132525766426
   40      -1.5065      0.50        1.25    0.008231     0.029     0.063   183.022    23.748     0b111    20190528T132526724485
   30      -1.1300      0.00        0.00    0.003069     0.019     0.063   368.228    23.779     0b111    20190528T132527682296
   20      -0.7525      0.00        0.00    0.000000     0.000     0.000     1.000    23.779     0b111    20190528T132528641582
   10      -0.3774      0.37        1.25    0.000000     0.000     0.000     1.000    23.779     0b111    20190528T132529600813
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.779     0b111    20190528T132530558837
