Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7613      0.00        0.00    0.084875     0.000     0.000    56.097    23.970    0b1111    20190412T104805471395
  120      -4.6988      0.00        0.00    0.083925     0.025     0.062    55.987    23.970    0b1111    20190412T104806426236
  110      -4.3074      0.37        1.25    0.078125     0.000     0.000    55.134    23.970    0b1111    20190412T104807381340
  100      -3.9150      0.00        0.00    0.072313     0.000     0.000    54.140    23.970    0b1111    20190412T104808336698
   90      -3.5250      0.00        0.00    0.066500     0.000     0.000    53.008    24.001    0b1111    20190412T104809290558
   80      -3.1337      0.00        0.00    0.060719     0.031     0.063    51.611    24.001    0b1111    20190412T104810247045
   70      -2.7421      0.57        1.25    0.054938     0.000     0.000    49.914    23.970    0b1111    20190412T104811203904
   60      -2.3475      0.00        0.00    0.049125     0.000     0.000    47.786    24.001    0b1111    20190412T104812160178
   50      -1.9563      0.00        0.00    0.043331     0.029     0.063    45.146    24.001    0b1111    20190412T104813116247
   40      -1.5650      0.00        0.00    0.037562     0.000     0.000    41.664    24.001    0b1111    20190412T104814069771
   30      -1.1738      0.00        0.00    0.031775     0.031     0.063    36.939    24.001    0b1111    20190412T104815025691
   20      -0.7810      0.50        1.25    0.026062     0.000     0.000    29.966    24.001    0b1111    20190412T104815980953
   10      -0.3887      0.00        0.00    0.020250     0.000     0.000    19.198    24.001    0b1111    20190412T104816934567
    0      -0.0000      0.00        0.00    0.014469     0.031     0.062    -0.000    24.001    0b1111    20190412T104817890299
