Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.052812     0.000     0.000    90.367    23.272     0b111    20190415T101750942525
  120      -4.6610      0.50        1.25    0.051250     0.000     0.000    90.946    23.272     0b111    20190415T101751900425
  110      -4.2703      0.50        1.25    0.045963     0.031     0.062    92.907    23.272     0b111    20190415T101752856316
  100      -3.8816      0.57        1.25    0.040687     0.000     0.000    95.401    23.272     0b111    20190415T101753812463
   90      -3.4937      0.00        0.00    0.035394     0.029     0.062    98.711    23.304     0b111    20190415T101754768447
   80      -3.1050      0.00        0.00    0.030125     0.000     0.000   103.071    23.335     0b111    20190415T101755725266
   70      -2.7162      0.00        0.00    0.024838     0.031     0.063   109.361    23.272     0b111    20190415T101756681292
   60      -2.3250      0.00        0.00    0.019531     0.031     0.063   119.040    23.304     0b111    20190415T101757636489
   50      -1.9363      0.00        0.00    0.014250     0.000     0.000   135.877    23.304     0b111    20190415T101758595914
   40      -1.5463      0.00        0.00    0.009000     0.000     0.000   171.806    23.304     0b111    20190415T101759554703
   30      -1.1575      0.00        0.00    0.003750     0.000     0.000   308.667    23.304     0b111    20190415T101800510474
   20      -0.7687      0.00        0.00    0.000000     0.000     0.000     1.000    23.304     0b111    20190415T101801467084
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    23.304     0b111    20190415T101802422946
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.304     0b111    20190415T101803378178
