Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7638      0.00        0.00    0.086688     0.000     0.000    54.953    23.779    0b1001    20190603T123911014352
  120      -4.6030      0.61        1.25    0.084000     0.000     0.000    54.798    23.811    0b1001    20190603T123911975440
  110      -4.2176      0.37        1.25    0.077562     0.000     0.000    54.377    23.811    0b1001    20190603T123912935128
  100      -3.8339      0.37        1.25    0.071187     0.000     0.000    53.856    23.811    0b1001    20190603T123913893981
   90      -3.4513      0.00        0.00    0.064762     0.025     0.063    53.291    23.811    0b1001    20190603T123914854027
   80      -3.0675      0.00        0.00    0.058375     0.000     0.000    52.548    23.811    0b1001    20190603T123915817391
   70      -2.6833      0.61        1.25    0.052000     0.000     0.000    51.601    23.811    0b1001    20190603T123916785223
   60      -2.2966      0.57        1.25    0.045562     0.000     0.000    50.406    23.843    0b1001    20190603T123917752200
   50      -1.9125      0.00        0.00    0.039187     0.000     0.000    48.804    23.843    0b1001    20190603T123918723186
   40      -1.5286      0.37        1.25    0.032794     0.029     0.063    46.613    23.843    0b1001    20190603T123919683154
   30      -1.1447      0.50        1.25    0.026388     0.025     0.063    43.382    23.843    0b1001    20190603T123920644430
   20      -0.7602      0.50        1.25    0.020063     0.000     0.000    37.894    23.843    0b1001    20190603T123921605020
   10      -0.3764      0.37        1.25    0.013656     0.031     0.062    27.561    23.874    0b1001    20190603T123922564093
    0      -0.0000      0.00        0.00    0.007250     0.000     0.000    -0.000    23.843    0b1001    20190603T123923524001
