Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7764      0.37        1.25    0.085425     0.025     0.062    55.913    25.079    0b1001    20190604T141106701896
  120      -4.5525      0.00        0.00    0.081562     0.000     0.000    55.816    25.111    0b1001    20190604T141107664116
  110      -4.1720      0.61        1.25    0.075063     0.000     0.000    55.580    25.079    0b1001    20190604T141108622853
  100      -3.7925      0.00        0.00    0.068625     0.000     0.000    55.264    25.111    0b1001    20190604T141109581228
   90      -3.4138      0.00        0.00    0.062188     0.000     0.000    54.894    25.079    0b1001    20190604T141110539575
   80      -3.0338      0.00        0.00    0.055744     0.019     0.063    54.423    25.111    0b1001    20190604T141111498053
   70      -2.6537      0.00        0.00    0.049281     0.031     0.063    53.849    25.111    0b1001    20190604T141112456622
   60      -2.2721      0.57        1.25    0.042794     0.029     0.063    53.095    25.111    0b1001    20190604T141113415742
   50      -1.8925      0.00        0.00    0.036356     0.029     0.063    52.054    25.111    0b1001    20190604T141114374974
   40      -1.5125      0.00        0.00    0.029875     0.000     0.000    50.628    25.143    0b1001    20190604T141115335736
   30      -1.1336      0.37        1.25    0.023438     0.000     0.000    48.368    25.111    0b1001    20190604T141116290605
   20      -0.7538      0.00        0.00    0.017063     0.000     0.000    44.176    25.111    0b1001    20190604T141117247341
   10      -0.3738      0.00        0.00    0.010600     0.031     0.063    35.259    25.111    0b1001    20190604T141118207691
    0      -0.0000      0.00        0.00    0.004131     0.019     0.063    -0.000    25.143    0b1001    20190604T141119167307
