Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7861      0.37        1.25    0.051875     0.000     0.000    92.263    26.982       0b0    20181008T150938658534
  120      -4.6616      0.57        1.25    0.050525     0.031     0.062    92.264    26.982       0b0    20181008T150939709871
  110      -4.2723      0.50        1.25    0.046419     0.029     0.063    92.037    26.982       0b0    20181008T150940760615
  100      -3.8831      0.62        1.25    0.042312     0.000     0.000    91.773    26.982       0b0    20181008T150941809963
   90      -3.4950      0.00        0.00    0.038187     0.000     0.000    91.522    26.982       0b0    20181008T150942860069
   80      -3.1062      0.00        0.00    0.034063     0.000     0.000    91.193    26.982       0b0    20181008T150943912814
   70      -2.7174      0.38        1.25    0.029994     0.019     0.063    90.598    26.950       0b0    20181008T150944964189
   60      -2.3263      0.00        0.00    0.025875     0.000     0.000    89.903    26.950       0b0    20181008T150946015633
   50      -1.9375      0.00        0.00    0.021750     0.000     0.000    89.080    26.918       0b0    20181008T150947065668
   40      -1.5488      0.00        0.00    0.017687     0.000     0.000    87.562    26.982       0b0    20181008T150948118647
   30      -1.1600      0.00        0.00    0.013594     0.031     0.063    85.333    26.950       0b0    20181008T150949168571
   20      -0.7713      0.00        0.00    0.009562     0.000     0.000    80.654    26.950       0b0    20181008T150950217913
   10      -0.3838      0.00        0.00    0.005500     0.000     0.000    69.773    26.950       0b0    20181008T150951271401
    0      -0.0000      0.00        0.00    0.001437     0.000     0.000    -0.000    26.950       0b0    20181008T150952321557
