Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7613      0.00        0.00    0.070250     0.000     0.000    67.776    24.572    0b1111    20181005T152043309637
  120      -4.5226      0.37        1.25    0.066725     0.031     0.063    67.780    24.540    0b1111    20181005T152044359571
  110      -4.1450      0.00        0.00    0.061125     0.000     0.000    67.812    24.540    0b1111    20181005T152045412182
  100      -3.7686      0.38        1.25    0.055531     0.031     0.062    67.865    24.572    0b1111    20181005T152046463068
   90      -3.3915      0.50        1.25    0.049938     0.000     0.000    67.915    24.572    0b1111    20181005T152047514692
   80      -3.0150      0.00        0.00    0.044375     0.000     0.000    67.944    24.572    0b1111    20181005T152048564554
   70      -2.6380      0.61        1.25    0.038813     0.000     0.000    67.968    24.572    0b1111    20181005T152049618123
   60      -2.2587      0.00        0.00    0.033187     0.000     0.000    68.060    24.540    0b1111    20181005T152050669605
   50      -1.8815      0.50        1.25    0.027625     0.000     0.000    68.109    24.572    0b1111    20181005T152051720605
   40      -1.5051      0.37        1.25    0.022063     0.000     0.000    68.221    24.572    0b1111    20181005T152052773485
   30      -1.1300      0.00        0.00    0.016500     0.000     0.000    68.485    24.572    0b1111    20181005T152053826485
   20      -0.7512      0.00        0.00    0.011000     0.000     0.000    68.295    24.572    0b1111    20181005T152054877522
   10      -0.3763      0.00        0.00    0.005437     0.000     0.000    69.195    24.572    0b1111    20181005T152055927514
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.572    0b1111    20181005T152056980289
