Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7870      0.61        1.25    0.052500     0.000     0.000    91.181    23.938       0b0    20190603T124903898129
  120      -4.6750      0.00        0.00    0.051312     0.000     0.000    91.108    23.938       0b0    20190603T124904868891
  110      -4.2850      0.00        0.00    0.047175     0.025     0.063    90.832    23.938       0b0    20190603T124905838506
  100      -3.8963      0.00        0.00    0.043063     0.000     0.000    90.479    23.938       0b0    20190603T124906808026
   90      -3.5078      0.50        1.25    0.038938     0.000     0.000    90.087    23.906       0b0    20190603T124907767324
   80      -3.1187      0.00        0.00    0.034813     0.000     0.000    89.587    23.906       0b0    20190603T124908724929
   70      -2.7289      0.37        1.25    0.030731     0.029     0.063    88.798    23.938       0b0    20190603T124909686002
   60      -2.3375      0.00        0.00    0.026562     0.000     0.000    88.000    23.906       0b0    20190603T124910645503
   50      -1.9475      0.00        0.00    0.022494     0.019     0.063    86.580    23.906       0b0    20190603T124911615404
   40      -1.5579      0.57        1.25    0.018375     0.000     0.000    84.782    23.906       0b0    20190603T124912579507
   30      -1.1687      0.00        0.00    0.014250     0.000     0.000    82.018    23.906       0b0    20190603T124913539096
   20      -0.7790      0.50        1.25    0.010194     0.019     0.063    76.419    23.906       0b0    20190603T124914496046
   10      -0.3900      0.00        0.00    0.006125     0.000     0.000    63.673    23.906       0b0    20190603T124915452165
    0      -0.0000      0.00        0.00    0.002000     0.000     0.000    -0.000    23.906       0b0    20190603T124916410802
