Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.059063     0.000     0.000    80.910    29.423       0b0    20190610T123730254548
  120      -4.5200      0.00        0.00    0.056319     0.019     0.062    80.257    29.423       0b0    20190610T123731216581
  110      -4.1425      0.00        0.00    0.052375     0.000     0.000    79.093    29.391       0b0    20190610T123732177825
  100      -3.7663      0.00        0.00    0.048438     0.000     0.000    77.755    29.391       0b0    20190610T123733146528
   90      -3.3900      0.00        0.00    0.044500     0.000     0.000    76.180    29.391       0b0    20190610T123734118053
   80      -3.0138      0.00        0.00    0.040563     0.000     0.000    74.299    29.391       0b0    20190610T123735084412
   70      -2.6362      0.00        0.00    0.036625     0.000     0.000    71.980    29.360       0b0    20190610T123736052645
   60      -2.2575      0.00        0.00    0.032687     0.000     0.000    69.063    29.391       0b0    20190610T123737020009
   50      -1.8800      0.00        0.00    0.028750     0.000     0.000    65.391    29.391       0b0    20190610T123737988140
   40      -1.5038      0.00        0.00    0.024813     0.000     0.000    60.605    29.391       0b0    20190610T123738952038
   30      -1.1275      0.00        0.00    0.020875     0.000     0.000    54.012    29.391       0b0    20190610T123739917340
   20      -0.7506      0.62        1.25    0.017000     0.000     0.000    44.154    29.391       0b0    20190610T123740877791
   10      -0.3741      0.57        1.25    0.013063     0.000     0.000    28.641    29.391       0b0    20190610T123741837904
    0      -0.0000      0.00        0.00    0.009125     0.000     0.000    -0.000    29.360       0b0    20190610T123742797520
