Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7613      0.00        0.00    0.081756     0.019     0.062    58.237    29.201    0b1001    20190612T101855328694
  120      -4.6750      0.00        0.00    0.080294     0.029     0.062    58.224    29.233    0b1001    20190612T101856288923
  110      -4.2841      0.57        1.25    0.073750     0.000     0.000    58.090    29.201    0b1001    20190612T101857248783
  100      -3.8937      0.00        0.00    0.067219     0.031     0.063    57.927    29.201    0b1001    20190612T101858209931
   90      -3.5050      0.00        0.00    0.060688     0.000     0.000    57.755    29.233    0b1001    20190612T101859181409
   80      -3.1150      0.00        0.00    0.054187     0.000     0.000    57.486    29.233    0b1001    20190612T101900152584
   70      -2.7250      0.00        0.00    0.047638     0.025     0.063    57.203    29.233    0b1001    20190612T101901115497
   60      -2.3325      0.00        0.00    0.041087     0.031     0.063    56.769    29.201    0b1001    20190612T101902077587
   50      -1.9438      0.00        0.00    0.034563     0.000     0.000    56.239    29.233    0b1001    20190612T101903034527
   40      -1.5546      0.57        1.25    0.028062     0.000     0.000    55.399    29.233    0b1001    20190612T101903996269
   30      -1.1650      0.00        0.00    0.021563     0.000     0.000    54.029    29.233    0b1001    20190612T101904954670
   20      -0.7750      0.00        0.00    0.015081     0.029     0.062    51.388    29.264    0b1001    20190612T101905913991
   10      -0.3862      0.00        0.00    0.008563     0.000     0.000    45.109    29.233    0b1001    20190612T101906871367
    0      -0.0000      0.00        0.00    0.002063     0.000     0.000    -0.000    29.264    0b1001    20190612T101907829134
