Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.073588     0.031     0.062    64.821    23.716    0b1001    20190603T111800170581
  120      -4.6250      0.00        0.00    0.071063     0.000     0.000    65.084    23.748    0b1001    20190603T111801131908
  110      -4.2375      0.00        0.00    0.064500     0.000     0.000    65.698    23.716    0b1001    20190603T111802091665
  100      -3.8525      0.00        0.00    0.057937     0.000     0.000    66.494    23.716    0b1001    20190603T111803050761
   90      -3.4675      0.00        0.00    0.051356     0.029     0.063    67.519    23.748    0b1001    20190603T111804010611
   80      -3.0813      0.00        0.00    0.044769     0.029     0.063    68.826    23.748    0b1001    20190603T111804967708
   70      -2.6950      0.00        0.00    0.038194     0.019     0.063    70.561    23.748    0b1001    20190603T111805930099
   60      -2.3075      0.00        0.00    0.031619     0.019     0.063    72.979    23.748    0b1001    20190603T111806888451
   50      -1.9225      0.00        0.00    0.025062     0.000     0.000    76.708    23.748    0b1001    20190603T111807848441
   40      -1.5373      0.50        1.25    0.018500     0.000     0.000    83.095    23.748    0b1001    20190603T111808807275
   30      -1.1525      0.00        0.00    0.011944     0.019     0.063    96.494    23.748    0b1001    20190603T111809766824
   20      -0.7665      0.50        1.25    0.005437     0.000     0.000   140.966    23.748    0b1001    20190603T111810728040
   10      -0.3824      0.37        1.25    0.000000     0.000     0.000     1.000    23.779    0b1001    20190603T111811699907
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.779    0b1001    20190603T111812669488
