Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.046187     0.000     0.000   103.248    24.318       0b0    20190415T114453037011
  120      -4.5412      0.00        0.00    0.043750     0.000     0.000   103.800    24.318       0b0    20190415T114453992371
  110      -4.1615      0.50        1.25    0.039750     0.000     0.000   104.692    24.318       0b0    20190415T114454946184
  100      -3.7837      0.00        0.00    0.035769     0.029     0.063   105.784    24.255       0b0    20190415T114455909317
   90      -3.4050      0.00        0.00    0.031775     0.031     0.063   107.160    24.287       0b0    20190415T114456869807
   80      -3.0263      0.00        0.00    0.027813     0.000     0.000   108.809    24.255       0b0    20190415T114457836074
   70      -2.6463      0.00        0.00    0.023813     0.000     0.000   111.129    24.255       0b0    20190415T114458796994
   60      -2.2653      0.50        1.25    0.019813     0.000     0.000   114.334    24.287       0b0    20190415T114459759633
   50      -1.8875      0.00        0.00    0.015863     0.025     0.063   118.991    24.287       0b0    20190415T114500716461
   40      -1.5092      0.61        1.25    0.011875     0.000     0.000   127.095    24.287       0b0    20190415T114501671700
   30      -1.1312      0.00        0.00    0.007938     0.000     0.000   142.520    24.287       0b0    20190415T114502625597
   20      -0.7526      0.37        1.25    0.004000     0.000     0.000   188.156    24.255       0b0    20190415T114503579418
   10      -0.3743      0.61        1.25    0.000106     0.029     0.062  3522.353    24.255       0b0    20190415T114504534459
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.255       0b0    20190415T114505491548
