Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7995      0.61        1.25    0.036856     0.029     0.063   130.222    23.906       0b0    20181018T181905297646
  120      -4.5875      0.00        0.00    0.034625     0.000     0.000   132.491    23.874       0b0    20181018T181906251209
  110      -4.2050      0.00        0.00    0.030606     0.029     0.063   137.390    23.906       0b0    20181018T181907206191
  100      -3.8237      0.00        0.00    0.026588     0.031     0.063   143.818    23.874       0b0    20181018T181908165690
   90      -3.4425      0.00        0.00    0.022613     0.025     0.063   152.239    23.906       0b0    20181018T181909122161
   80      -3.0613      0.00        0.00    0.018625     0.000     0.000   164.362    23.906       0b0    20181018T181910076771
   70      -2.6788      0.00        0.00    0.014625     0.000     0.000   183.162    23.874       0b0    20181018T181911033254
   60      -2.2950      0.00        0.00    0.010619     0.019     0.063   216.127    23.906       0b0    20181018T181911988866
   50      -1.9125      0.00        0.00    0.006625     0.000     0.000   288.679    23.906       0b0    20181018T181912942779
   40      -1.5312      0.00        0.00    0.002625     0.000     0.000   583.333    23.906       0b0    20181018T181913896783
   30      -1.1487      0.00        0.00    0.000000     0.000     0.000     1.000    23.906       0b0    20181018T181914852326
   20      -0.7661      0.37        1.25    0.000000     0.000     0.000     1.000    23.906       0b0    20181018T181915808216
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    23.906       0b0    20181018T181916765186
    0      -0.0019      0.62        1.25    0.000000     0.000     0.000     1.000    23.874       0b0    20181018T181917720039
