Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8175      0.00        0.00    0.066375     0.000     0.000    72.580    26.126     0b111    20190625T161347871383
  120      -4.5700      0.00        0.00    0.062950     0.025     0.062    72.597    26.157     0b111    20190625T161348835961
  110      -4.1887      0.00        0.00    0.057750     0.000     0.000    72.532    26.157     0b111    20190625T161349800840
  100      -3.8077      0.50        1.25    0.052562     0.000     0.000    72.442    26.126     0b111    20190625T161350769587
   90      -3.4278      0.50        1.25    0.047375     0.000     0.000    72.354    26.126     0b111    20190625T161351739235
   80      -3.0475      0.00        0.00    0.042200     0.025     0.062    72.216    26.126     0b111    20190625T161352710648
   70      -2.6664      0.37        1.25    0.037056     0.019     0.063    71.955    26.126     0b111    20190625T161353673662
   60      -2.2838      0.00        0.00    0.031869     0.019     0.063    71.661    26.126     0b111    20190625T161354640552
   50      -1.9025      0.00        0.00    0.026688     0.000     0.000    71.288    26.126     0b111    20190625T161355604880
   40      -1.5214      0.37        1.25    0.021550     0.025     0.063    70.597    26.126     0b111    20190625T161356570945
   30      -1.1412      0.00        0.00    0.016406     0.031     0.063    69.562    26.126     0b111    20190625T161357533612
   20      -0.7600      0.00        0.00    0.011313     0.000     0.000    67.182    26.126     0b111    20190625T161358499351
   10      -0.3800      0.00        0.00    0.006187     0.000     0.000    61.414    26.126     0b111    20190625T161359466762
    0      -0.0000      0.00        0.00    0.001075     0.025     0.062    -0.000    26.126     0b111    20190625T161400433171
