Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.067931     0.019     0.063    70.512    23.240    0b1111    20190410T104950081904
  120      -4.6756      0.63        1.25    0.066187     0.000     0.000    70.642    23.240    0b1111    20190410T104951038147
  110      -4.2839      0.37        1.25    0.060437     0.000     0.000    70.881    23.240    0b1111    20190410T104951993637
  100      -3.8940      0.50        1.25    0.054688     0.000     0.000    71.205    23.272    0b1111    20190410T104952949963
   90      -3.5050      0.00        0.00    0.048938     0.000     0.000    71.622    23.272    0b1111    20190410T104953906630
   80      -3.1148      0.50        1.25    0.043187     0.000     0.000    72.122    23.272    0b1111    20190410T104954865480
   70      -2.7240      0.50        1.25    0.037438     0.000     0.000    72.761    23.272    0b1111    20190410T104955831352
   60      -2.3325      0.00        0.00    0.031687     0.000     0.000    73.609    23.304    0b1111    20190410T104956792836
   50      -1.9425      0.00        0.00    0.025962     0.031     0.063    74.819    23.304    0b1111    20190410T104957755325
   40      -1.5538      0.00        0.00    0.020250     0.000     0.000    76.728    23.304    0b1111    20190410T104958716804
   30      -1.1638      0.00        0.00    0.014550     0.025     0.063    79.983    23.304    0b1111    20190410T104959679416
   20      -0.7749      0.37        1.25    0.008875     0.000     0.000    87.310    23.304    0b1111    20190410T105000644148
   10      -0.3850      0.00        0.00    0.003138     0.025     0.063   122.709    23.304    0b1111    20190410T105001601488
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.304    0b1111    20190410T105002560679
