Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7638      0.00        0.00    0.063806     0.019     0.063    74.660    25.143    0b1111    20190625T152842306812
  120      -4.5812      0.00        0.00    0.061063     0.000     0.000    75.026    25.143    0b1111    20190625T152843269307
  110      -4.1985      0.50        1.25    0.055438     0.000     0.000    75.734    25.174    0b1111    20190625T152844233518
  100      -3.8162      0.00        0.00    0.049812     0.000     0.000    76.612    25.174    0b1111    20190625T152845201409
   90      -3.4350      0.00        0.00    0.044181     0.019     0.063    77.748    25.174    0b1111    20190625T152846167020
   80      -3.0525      0.00        0.00    0.038562     0.000     0.000    79.157    25.174    0b1111    20190625T152847129143
   70      -2.6713      0.00        0.00    0.032938     0.000     0.000    81.101    25.206    0b1111    20190625T152848093692
   60      -2.2862      0.00        0.00    0.027275     0.031     0.062    83.822    25.174    0b1111    20190625T152849053428
   50      -1.9050      0.00        0.00    0.021688     0.000     0.000    87.839    25.206    0b1111    20190625T152850016306
   40      -1.5225      0.00        0.00    0.016063     0.000     0.000    94.786    25.174    0b1111    20190625T152850980068
   30      -1.1412      0.00        0.00    0.010481     0.029     0.063   108.885    25.174    0b1111    20190625T152851946035
   20      -0.7591      0.57        1.25    0.004937     0.000     0.000   153.747    25.206    0b1111    20190625T152852912416
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    25.174    0b1111    20190625T152853876499
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.206    0b1111    20190625T152854841150
