Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.068812     0.000     0.000    69.337    23.145     0b111    20190415T101805174388
  120      -4.5400      0.00        0.00    0.065625     0.000     0.000    69.181    23.145     0b111    20190415T101806131842
  110      -4.1610      0.50        1.25    0.060500     0.000     0.000    68.777    23.177     0b111    20190415T101807086707
  100      -3.7828      0.50        1.25    0.055413     0.031     0.063    68.265    23.209     0b111    20190415T101808040813
   90      -3.4050      0.00        0.00    0.050300     0.025     0.063    67.694    23.177     0b111    20190415T101808994673
   80      -3.0264      0.37        1.25    0.045187     0.000     0.000    66.974    23.177     0b111    20190415T101809952196
   70      -2.6486      0.38        1.25    0.040063     0.000     0.000    66.112    23.209     0b111    20190415T101810907763
   60      -2.2675      0.00        0.00    0.034938     0.000     0.000    64.902    23.177     0b111    20190415T101811864395
   50      -1.8899      0.38        1.25    0.029875     0.000     0.000    63.259    23.209     0b111    20190415T101812818378
   40      -1.5113      0.00        0.00    0.024750     0.000     0.000    61.061    23.177     0b111    20190415T101813777221
   30      -1.1337      0.00        0.00    0.019681     0.019     0.063    57.606    23.209     0b111    20190415T101814731828
   20      -0.7550      0.00        0.00    0.014625     0.000     0.000    51.624    23.209     0b111    20190415T101815686599
   10      -0.3775      0.00        0.00    0.009506     0.019     0.063    39.711    23.209     0b111    20190415T101816641295
    0      -0.0000      0.00        0.00    0.004437     0.000     0.000    -0.000    23.177     0b111    20190415T101817595301
