Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23847     4.36833     25.55485      32.78377     31.51554    0b1111111111111111    20181008T164124557032
 2.23861     4.36583     25.55485      32.81547     31.54724    0b1111111111111111    20181008T164125261723
 2.23856     4.36833     25.55485      32.78377     31.54724    0b1111111111111111    20181008T164125965347
 2.23866     4.36917     25.58656      32.81547     31.54724    0b1111111111111111    20181008T164126668949
 2.23856     4.37000     25.58656      32.81547     31.54724    0b1111111111111111    20181008T164127373350
 2.23866     4.36750     25.61826      32.81547     31.54724    0b1111111111111111    20181008T164128078219
 2.23903     4.36833     26.06214      32.84718     31.57895    0b1111111111111111    20181008T164128782653
 2.23950     4.36917     30.18389      32.84718     31.57895    0b1111111111111111    20181008T164129488146
 2.23973     4.36917     28.47178      32.84718     31.57895    0b1111111111111111    20181008T164130192640
 2.24002     4.37083     35.00317      32.84718     31.57895    0b1111111111111111    20181008T164130897419
 2.24030     4.37083     37.31769      32.84718     31.57895    0b1111111111111111    20181008T164131601610
 2.24044     4.36917     39.63221      32.87888     31.61065    0b1111111111111111    20181008T164132306395
 2.24062     4.37000     41.53456      32.84718     31.61065    0b1111111111111111    20181008T164133010483
 2.24091     4.37250     43.27838      32.87888     31.57895    0b1111111111111111    20181008T164133714785
 2.24100     4.37333     44.76855      32.87888     31.61065    0b1111111111111111    20181008T164134418469
 2.24109     4.37583     45.84654      32.87888     31.61065    0b1111111111111111    20181008T164135121677
 2.24114     4.37417     47.05136      32.87888     31.61065    0b1111111111111111    20181008T164135825445
 2.24137     4.37333     48.09765      32.91059     31.57895    0b1111111111111111    20181008T164136529029
 2.24147     4.37417     49.01712      32.87888     31.61065    0b1111111111111111    20181008T164137234192
 2.24156     4.37667     49.87318      32.91059     31.61065    0b1111111111111111    20181008T164137938141
 2.24175     4.37583     50.76094      32.91059     31.64236    0b1111111111111111    20181008T164138641452
 2.24180     4.37333     51.36335      32.87888     31.61065    0b1111111111111111    20181008T164139347284
 2.24189     4.37500     52.02917      32.87888     31.64236    0b1111111111111111    20181008T164140052602
 2.24203     4.37417     52.72670      32.91059     31.64236    0b1111111111111111    20181008T164140758331
 2.24212     4.37500     53.29740      32.91059     31.64236    0b1111111111111111    20181008T164141461327
 2.24222     4.37333     53.86810      32.94230     31.64236    0b1111111111111111    20181008T164142165083
 2.24222     4.37667     54.47051      32.94230     31.64236    0b1111111111111111    20181008T164142868820
 2.24236     4.37583     54.88269      32.91059     31.61065    0b1111111111111111    20181008T164143573180
 2.24245     4.37500     55.45339      32.91059     31.64236    0b1111111111111111    20181008T164144278037
 2.24250     4.37583     55.92898      32.94230     31.64236    0b1111111111111111    20181008T164144982900
 2.24250     4.37667     56.30945      32.94230     31.64236    0b1111111111111111    20181008T164145687140
 2.24278     4.37750     56.68992      32.94230     31.64236    0b1111111111111111    20181008T164146391294
 2.24287     4.37667     56.97527      32.94230     31.64236    0b1111111111111111    20181008T164147096368
 2.24306     4.37583     57.35574      32.97400     31.64236    0b1111111111111111    20181008T164147801477
 2.24311     4.37750     57.70450      32.97400     31.64236    0b1111111111111111    20181008T164148505271
 2.24311     4.37583     58.05327      32.97400     31.64236    0b1111111111111111    20181008T164149208201
 2.24316     4.38000     58.30691      32.97400     31.64236    0b1111111111111111    20181008T164149912612
 2.24320     4.37917     58.52885      32.97400     31.70577    0b1111111111111111    20181008T164150616944
 2.24334     4.37833     58.81420      32.97400     31.64236    0b1111111111111111    20181008T164151321444
 2.24339     4.37583     59.32150      32.97400     31.64236    0b1111111111111111    20181008T164152025912
 2.24344     4.38000     59.67026      32.97400     31.64236    0b1111111111111111    20181008T164152730668
 2.24348     4.37833     59.89220      32.97400     31.67406    0b1111111111111111    20181008T164153434621
 2.24358     4.37750     60.24096      32.97400     31.67406    0b1111111111111111    20181008T164154137895
 2.24367     4.37833     60.55802      32.97400     31.64236    0b1111111111111111    20181008T164154843610
 2.24377     4.37750     60.71655      32.97400     31.67406    0b1111111111111111    20181008T164155548600
 2.24381     4.38000     60.97020      33.00571     31.64236    0b1111111111111111    20181008T164156253637
 2.24386     4.37833     61.16043      32.97400     31.64236    0b1111111111111111    20181008T164156958630
 2.24391     4.37667     61.28725      32.97400     31.64236    0b1111111111111111    20181008T164157662728
 2.24391     4.37667     61.35067      33.00571     31.67406    0b1111111111111111    20181008T164158367325
 2.24395     4.37583     61.60431      33.00571     31.67406    0b1111111111111111    20181008T164159072800
 2.24405     4.38083     61.79455      33.00571     31.67406    0b1111111111111111    20181008T164159777913
 2.24409     4.38000     61.92137      32.94230     31.64236    0b1111111111111111    20181008T164200482140
 2.24414     4.37917     62.11160      33.00571     31.67406    0b1111111111111111    20181008T164201185637
 2.24419     4.38083     62.30184      32.97400     31.67406    0b1111111111111111    20181008T164201889253
 2.24419     4.37833     62.49207      33.00571     31.67406    0b1111111111111111    20181008T164202592867
 2.24423     4.38000     62.58719      33.00571     31.67406    0b1111111111111111    20181008T164203297798
 2.24437     4.38000     62.71401      33.00571     31.67406    0b1111111111111111    20181008T164204001112
 2.24437     4.37917     62.80913      32.97400     31.64236    0b1111111111111111    20181008T164204705206
 2.24442     4.38000     62.93595      33.00571     31.67406    0b1111111111111111    20181008T164205409316
 2.24452     4.37917     63.12619      33.00571     31.67406    0b1111111111111111    20181008T164206113354
 2.24442     4.37833     63.25301      33.00571     31.67406    0b1111111111111111    20181008T164206817467
 2.24452     4.38167     63.25301      33.00571     31.67406    0b1111111111111111    20181008T164207521913
 2.24466     4.37833     63.37984      32.97400     31.67406    0b1111111111111111    20181008T164208226797
 2.24452     4.38083     63.44325      33.00571     31.67406    0b1111111111111111    20181008T164208931558
 2.24466     4.37667     63.60178      33.00571     31.70577    0b1111111111111111    20181008T164209635723
 2.24456     4.37917     63.76030      33.00571     31.70577    0b1111111111111111    20181008T164210342036
 2.24456     4.37833     63.82372      33.00571     31.70577    0b1111111111111111    20181008T164211045910
 2.24466     4.38000     63.88713      33.00571     31.67406    0b1111111111111111    20181008T164211750636
 2.24470     4.37917     63.98224      33.00571     31.70577    0b1111111111111111    20181008T164212454706
 2.24470     4.37750     64.07736      33.03741     31.67406    0b1111111111111111    20181008T164213158049
 2.24475     4.37917     64.20419      33.00571     31.70577    0b1111111111111111    20181008T164213861944
 2.24480     4.38167     64.20419      33.00571     31.67406    0b1111111111111111    20181008T164214567093
 2.24480     4.38083     64.39442      33.03741     31.70577    0b1111111111111111    20181008T164215270890
 2.24484     4.38000     64.45783      33.00571     31.70577    0b1111111111111111    20181008T164215975313
 2.24480     4.37917     64.55295      33.00571     31.70577    0b1111111111111111    20181008T164216679640
 2.24494     4.37917     64.64807      33.06912     31.70577    0b1111111111111111    20181008T164217383340
 2.24503     4.38000     64.64807      33.03741     31.70577    0b1111111111111111    20181008T164218087034
 2.24494     4.38000     64.80659      33.03741     31.67406    0b1111111111111111    20181008T164218791400
 2.24498     4.38000     64.87001      33.03741     31.67406    0b1111111111111111    20181008T164219494595
 2.24508     4.37917     60.90679      33.00571     31.67406    0b1111111111111111    20181008T164220197455
 2.24503     4.37917     64.99683      33.03741     31.70577    0b1111111111111111    20181008T164220901213
 2.24508     4.37917     65.09195      33.03741     31.67406    0b1111111111111111    20181008T164221604354
 2.24508     4.38083     65.21877      33.03741     31.70577    0b1111111111111111    20181008T164222308424
 2.24517     4.38000     65.28218      33.03741     31.70577    0b1111111111111111    20181008T164223013164
 2.24527     4.38083     65.37730      33.03741     31.67406    0b1111111111111111    20181008T164223717901
 2.24531     4.37750     65.40900      33.06912     31.70577    0b1111111111111111    20181008T164224423155
 2.24517     4.37917     65.44071      33.03741     31.70577    0b1111111111111111    20181008T164225127638
 2.24522     4.38167     65.53583      33.03741     31.70577    0b1111111111111111    20181008T164225831535
