Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7975      0.00        0.00    0.081556     0.019     0.063    58.824    24.065    0b1001    20190528T150846006090
  120      -4.7850      0.00        0.00    0.081312     0.000     0.000    58.847    24.096    0b1001    20190528T150846974065
  110      -4.4175      0.00        0.00    0.075063     0.000     0.000    58.851    24.096    0b1001    20190528T150847938232
  100      -4.0159      0.57        1.25    0.068250     0.000     0.000    58.841    24.096    0b1001    20190528T150848897099
   90      -3.6155      0.61        1.25    0.061500     0.000     0.000    58.789    24.096    0b1001    20190528T150849855710
   80      -3.2150      0.00        0.00    0.054688     0.000     0.000    58.789    24.128    0b1001    20190528T150850813988
   70      -2.8137      0.00        0.00    0.047938     0.000     0.000    58.696    24.128    0b1001    20190528T150851774712
   60      -2.4100      0.00        0.00    0.041119     0.019     0.063    58.611    24.128    0b1001    20190528T150852741941
   50      -2.0075      0.00        0.00    0.034313     0.000     0.000    58.506    24.128    0b1001    20190528T150853708828
   40      -1.6054      0.57        1.25    0.027500     0.000     0.000    58.377    24.128    0b1001    20190528T150854676939
   30      -1.2037      0.00        0.00    0.020750     0.000     0.000    58.012    24.128    0b1001    20190528T150855643421
   20      -0.8012      0.00        0.00    0.014000     0.000     0.000    57.232    24.128    0b1001    20190528T150856605509
   10      -0.4000      0.00        0.00    0.007225     0.031     0.062    55.363    24.128    0b1001    20190528T150857570142
    0      -0.0000      0.00        0.00    0.000463     0.031     0.062    -0.000    24.128    0b1001    20190528T150858539264
