Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7826      0.38        1.25    0.060013     0.025     0.063    79.694    22.955    0b1111    20191209T164731522710
  120      -4.6424      0.37        1.25    0.057937     0.000     0.000    80.127    22.955    0b1111    20191209T164732482086
  110      -4.2537      0.00        0.00    0.052281     0.031     0.063    81.363    22.955    0b1111    20191209T164733440154
  100      -3.8662      0.00        0.00    0.046625     0.000     0.000    82.922    22.987    0b1111    20191209T164734399802
   90      -3.4810      0.50        1.25    0.040987     0.025     0.063    84.928    22.955    0b1111    20191209T164735359789
   80      -3.0940      0.50        1.25    0.035313     0.000     0.000    87.618    22.955    0b1111    20191209T164736315403
   70      -2.7075      0.00        0.00    0.029687     0.000     0.000    91.200    22.987    0b1111    20191209T164737271512
   60      -2.3188      0.00        0.00    0.024031     0.031     0.063    96.489    22.987    0b1111    20191209T164738227826
   50      -1.9325      0.00        0.00    0.018394     0.029     0.063   105.063    22.987    0b1111    20191209T164739185727
   40      -1.5460      0.50        1.25    0.012750     0.000     0.000   121.255    22.987    0b1111    20191209T164740143215
   30      -1.1587      0.00        0.00    0.007125     0.000     0.000   162.632    22.987    0b1111    20191209T164741097696
   20      -0.7725      0.00        0.00    0.001575     0.025     0.063   490.476    22.987    0b1111    20191209T164742058787
   10      -0.3862      0.00        0.00    0.000000     0.000     0.000     1.000    22.987    0b1111    20191209T164743019139
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.018    0b1111    20191209T164743975910
