Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7837      0.00        0.00    0.063256     0.019     0.063    75.625    25.428     0b111    20190812T151634170438
  120      -4.6500      0.00        0.00    0.061431     0.019     0.063    75.694    25.428     0b111    20190812T151635132531
  110      -4.2613      0.00        0.00    0.056125     0.000     0.000    75.924    25.428     0b111    20190812T151636095527
  100      -3.8748      0.50        1.25    0.050825     0.025     0.063    76.237    25.460     0b111    20190812T151637059683
   90      -3.4875      0.00        0.00    0.045562     0.000     0.000    76.543    25.460     0b111    20190812T151638022739
   80      -3.1000      0.00        0.00    0.040300     0.025     0.063    76.923    25.460     0b111    20190812T151638995173
   70      -2.7135      0.50        1.25    0.035013     0.025     0.063    77.501    25.460     0b111    20190812T151639965887
   60      -2.3236      0.37        1.25    0.029738     0.025     0.063    78.138    25.460     0b111    20190812T151640933210
   50      -1.9350      0.00        0.00    0.024438     0.000     0.000    79.182    25.460     0b111    20190812T151641896691
   40      -1.5475      0.00        0.00    0.019187     0.000     0.000    80.651    25.460     0b111    20190812T151642864743
   30      -1.1595      0.61        1.25    0.013938     0.000     0.000    83.193    25.428     0b111    20190812T151643829159
   20      -0.7713      0.00        0.00    0.008688     0.000     0.000    88.777    25.460     0b111    20190812T151644798208
   10      -0.3838      0.00        0.00    0.003438     0.000     0.000   111.636    25.428     0b111    20190812T151645770168
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.460     0b111    20190812T151646730007
