Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.038500     0.000     0.000   124.058    24.382       0b0    20190410T145955839025
  120      -4.6825      0.00        0.00    0.037562     0.000     0.000   124.659    24.413       0b0    20190410T145956794504
  110      -4.2912      0.00        0.00    0.033687     0.000     0.000   127.384    24.413       0b0    20190410T145957751960
  100      -3.9010      0.50        1.25    0.029813     0.000     0.000   130.851    24.382       0b0    20190410T145958707595
   90      -3.5112      0.00        0.00    0.025931     0.019     0.063   135.406    24.413       0b0    20190410T145959663080
   80      -3.1211      0.37        1.25    0.022000     0.000     0.000   141.869    24.413       0b0    20190410T150000626200
   70      -2.7300      0.00        0.00    0.018063     0.000     0.000   151.142    24.413       0b0    20190410T150001592568
   60      -2.3375      0.00        0.00    0.014125     0.000     0.000   165.487    24.382       0b0    20190410T150002555151
   50      -1.9475      0.00        0.00    0.010125     0.000     0.000   192.346    24.413       0b0    20190410T150003522388
   40      -1.5563      0.00        0.00    0.006125     0.000     0.000   254.082    24.382       0b0    20190410T150004488515
   30      -1.1663      0.00        0.00    0.002106     0.029     0.063   553.709    24.413       0b0    20190410T150005454387
   20      -0.7750      0.00        0.00    0.000000     0.000     0.000     1.000    24.382       0b0    20190410T150006416372
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    24.382       0b0    20190410T150007379420
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.413       0b0    20190410T150008338690
