Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7581      0.62        1.25    0.079688     0.000     0.000    59.710    23.526    0b1111    20190531T120727207086
  120      -4.5763      0.00        0.00    0.076938     0.000     0.000    59.480    23.526    0b1111    20190531T120728164963
  110      -4.1938      0.00        0.00    0.071313     0.000     0.000    58.808    23.526    0b1111    20190531T120729124449
  100      -3.8125      0.00        0.00    0.065650     0.031     0.062    58.073    23.557    0b1111    20190531T120730081564
   90      -3.4312      0.00        0.00    0.060000     0.000     0.000    57.187    23.557    0b1111    20190531T120731038818
   80      -3.0496      0.57        1.25    0.054375     0.000     0.000    56.085    23.589    0b1111    20190531T120732009425
   70      -2.6675      0.00        0.00    0.048744     0.019     0.063    54.725    23.589    0b1111    20190531T120732978262
   60      -2.2838      0.00        0.00    0.043063     0.000     0.000    53.033    23.589    0b1111    20190531T120733937210
   50      -1.9025      0.00        0.00    0.037438     0.000     0.000    50.818    23.589    0b1111    20190531T120734896983
   40      -1.5212      0.00        0.00    0.031813     0.000     0.000    47.819    23.589    0b1111    20190531T120735854923
   30      -1.1394      0.63        1.25    0.026188     0.000     0.000    43.508    23.589    0b1111    20190531T120736814075
   20      -0.7584      0.57        1.25    0.020612     0.025     0.063    36.792    23.589    0b1111    20190531T120737770288
   10      -0.3775      0.00        0.00    0.014988     0.025     0.062    25.188    23.621    0b1111    20190531T120738729999
    0      -0.0000      0.00        0.00    0.009312     0.000     0.000    -0.000    23.589    0b1111    20190531T120739686527
