Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7737      0.00        0.00    0.058875     0.000     0.000    81.083    24.604     0b111    20190410T151653683461
  120      -4.6255      0.61        1.25    0.056800     0.025     0.063    81.435    24.604     0b111    20190410T151654637559
  110      -4.2400      0.00        0.00    0.051500     0.000     0.000    82.330    24.572     0b111    20190410T151655592757
  100      -3.8550      0.00        0.00    0.046187     0.000     0.000    83.464    24.572     0b111    20190410T151656547114
   90      -3.4706      0.62        1.25    0.040881     0.019     0.063    84.895    24.604     0b111    20190410T151657503372
   80      -3.0850      0.00        0.00    0.035625     0.000     0.000    86.596    24.572     0b111    20190410T151658458497
   70      -2.7000      0.00        0.00    0.030313     0.000     0.000    89.072    24.572     0b111    20190410T151659412982
   60      -2.3125      0.00        0.00    0.025000     0.000     0.000    92.500    24.572     0b111    20190410T151700369716
   50      -1.9270      0.61        1.25    0.019744     0.019     0.063    97.601    24.572     0b111    20190410T151701325415
   40      -1.5413      0.00        0.00    0.014438     0.000     0.000   106.753    24.572     0b111    20190410T151702280156
   30      -1.1562      0.00        0.00    0.009187     0.000     0.000   125.850    24.604     0b111    20190410T151703236751
   20      -0.7687      0.00        0.00    0.003937     0.000     0.000   195.238    24.572     0b111    20190410T151704192865
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    24.572     0b111    20190410T151705148762
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.604     0b111    20190410T151706106837
