Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7939      0.37        1.25    0.069187     0.000     0.000    69.288    22.289    0b1111    20191210T113856717311
  120      -4.5262      0.00        0.00    0.065238     0.025     0.063    69.381    22.321    0b1111    20191210T113857675104
  110      -4.1487      0.00        0.00    0.059688     0.000     0.000    69.508    22.321    0b1111    20191210T113858631586
  100      -3.7713      0.00        0.00    0.054125     0.000     0.000    69.677    22.289    0b1111    20191210T113859588843
   90      -3.3950      0.00        0.00    0.048613     0.025     0.063    69.838    22.353    0b1111    20191210T113900551127
   80      -3.0179      0.57        1.25    0.043063     0.000     0.000    70.081    22.321    0b1111    20191210T113901518111
   70      -2.6412      0.00        0.00    0.037562     0.000     0.000    70.316    22.321    0b1111    20191210T113902485979
   60      -2.2612      0.00        0.00    0.032000     0.000     0.000    70.664    22.353    0b1111    20191210T113903456533
   50      -1.8850      0.00        0.00    0.026500     0.000     0.000    71.132    22.353    0b1111    20191210T113904423820
   40      -1.5087      0.00        0.00    0.020969     0.031     0.062    71.952    22.353    0b1111    20191210T113905392203
   30      -1.1312      0.00        0.00    0.015456     0.029     0.062    73.190    22.353    0b1111    20191210T113906356836
   20      -0.7538      0.00        0.00    0.010000     0.000     0.000    75.375    22.353    0b1111    20191210T113907319072
   10      -0.3775      0.00        0.00    0.004500     0.000     0.000    83.889    22.353    0b1111    20191210T113908277105
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    22.321    0b1111    20191210T113909238446
