Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7537      0.00        0.00    0.069575     0.025     0.063    68.326    24.065    0b1001    20190619T125832982642
  120      -4.6674      0.38        1.25    0.068063     0.000     0.000    68.575    24.065    0b1001    20190619T125833951314
  110      -4.2762      0.00        0.00    0.061375     0.000     0.000    69.674    24.096    0b1001    20190619T125834918413
  100      -3.8860      0.50        1.25    0.054725     0.031     0.063    71.010    24.096    0b1001    20190619T125835879768
   90      -3.4962      0.00        0.00    0.048063     0.000     0.000    72.744    24.096    0b1001    20190619T125836846131
   80      -3.1062      0.00        0.00    0.041438     0.000     0.000    74.962    24.096    0b1001    20190619T125837809493
   70      -2.7164      0.38        1.25    0.034763     0.025     0.063    78.141    24.096    0b1001    20190619T125838778501
   60      -2.3245      0.61        1.25    0.028125     0.000     0.000    82.649    24.096    0b1001    20190619T125839747621
   50      -1.9350      0.00        0.00    0.021500     0.000     0.000    90.000    24.096    0b1001    20190619T125840717605
   40      -1.5463      0.00        0.00    0.014875     0.000     0.000   103.950    24.096    0b1001    20190619T125841682957
   30      -1.1575      0.00        0.00    0.008256     0.019     0.063   140.197    24.096    0b1001    20190619T125842650530
   20      -0.7678      0.50        1.25    0.001744     0.019     0.063   440.287    24.128    0b1001    20190619T125843617402
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    24.096    0b1001    20190619T125844580728
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.096    0b1001    20190619T125845548382
