Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8000      0.00        0.00    0.052438     0.000     0.000    91.538    30.025       0b0    20190610T142247851497
  120      -4.5688      0.00        0.00    0.050000     0.000     0.000    91.375    30.025       0b0    20190610T142248810743
  110      -4.1875      0.00        0.00    0.046006     0.019     0.063    91.020    29.994       0b0    20190610T142249769732
  100      -3.8062      0.00        0.00    0.042063     0.000     0.000    90.490    29.994       0b0    20190610T142250729458
   90      -3.4263      0.00        0.00    0.038062     0.000     0.000    90.016    29.994       0b0    20190610T142251690810
   80      -3.0450      0.00        0.00    0.034088     0.031     0.063    89.329    30.025       0b0    20190610T142252650984
   70      -2.6637      0.00        0.00    0.030125     0.000     0.000    88.423    30.025       0b0    20190610T142253609905
   60      -2.2809      0.57        1.25    0.026125     0.000     0.000    87.306    30.025       0b0    20190610T142254569767
   50      -1.9000      0.00        0.00    0.022125     0.000     0.000    85.876    30.025       0b0    20190610T142255530135
   40      -1.5188      0.00        0.00    0.018144     0.029     0.063    83.707    30.025       0b0    20190610T142256491581
   30      -1.1387      0.00        0.00    0.014188     0.000     0.000    80.264    30.025       0b0    20190610T142257451846
   20      -0.7575      0.00        0.00    0.010250     0.000     0.000    73.902    30.025       0b0    20190610T142258409336
   10      -0.3775      0.00        0.00    0.006250     0.000     0.000    60.400    29.994       0b0    20190610T142259368170
    0      -0.0000      0.00        0.00    0.002294     0.029     0.063    -0.000    29.994       0b0    20190610T142300328285
