Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7606      0.63        1.25    0.074331     0.029     0.062    64.046    24.572    0b1001    20190531T135010053239
  120      -4.6413      0.00        0.00    0.072313     0.000     0.000    64.183    24.604    0b1001    20190531T135011009915
  110      -4.2525      0.00        0.00    0.065750     0.000     0.000    64.677    24.572    0b1001    20190531T135011964653
  100      -3.8660      0.50        1.25    0.059250     0.000     0.000    65.249    24.572    0b1001    20190531T135012921866
   90      -3.4788      0.00        0.00    0.052750     0.000     0.000    65.948    24.604    0b1001    20190531T135013881602
   80      -3.0912      0.00        0.00    0.046250     0.000     0.000    66.838    24.635    0b1001    20190531T135014842215
   70      -2.7037      0.00        0.00    0.039694     0.019     0.063    68.115    24.604    0b1001    20190531T135015800330
   60      -2.3149      0.37        1.25    0.033156     0.031     0.063    69.817    24.635    0b1001    20190531T135016757932
   50      -1.9275      0.00        0.00    0.026631     0.019     0.063    72.377    24.635    0b1001    20190531T135017715376
   40      -1.5400      0.00        0.00    0.020125     0.000     0.000    76.522    24.635    0b1001    20190531T135018672966
   30      -1.1538      0.00        0.00    0.013625     0.000     0.000    84.679    24.604    0b1001    20190531T135019628768
   20      -0.7663      0.00        0.00    0.007125     0.000     0.000   107.544    24.604    0b1001    20190531T135020585120
   10      -0.3800      0.00        0.00    0.000656     0.031     0.062   579.048    24.635    0b1001    20190531T135021553234
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.635    0b1001    20190531T135022523741
