Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7724      0.37        1.25    0.078438     0.000     0.000    60.843    24.160    0b1001    20190530T165739967445
  120      -4.7013      0.00        0.00    0.077187     0.000     0.000    60.907    24.128    0b1001    20190530T165740932417
  110      -4.3088      0.00        0.00    0.070500     0.000     0.000    61.117    24.160    0b1001    20190530T165741891015
  100      -3.9163      0.00        0.00    0.063831     0.029     0.062    61.353    24.160    0b1001    20190530T165742847325
   90      -3.5250      0.00        0.00    0.057187     0.000     0.000    61.639    24.192    0b1001    20190530T165743807731
   80      -3.1336      0.37        1.25    0.050500     0.000     0.000    62.052    24.160    0b1001    20190530T165744764211
   70      -2.7413      0.00        0.00    0.043850     0.031     0.063    62.514    24.192    0b1001    20190530T165745721015
   60      -2.3465      0.50        1.25    0.037125     0.000     0.000    63.205    24.160    0b1001    20190530T165746678685
   50      -1.9550      0.00        0.00    0.030500     0.000     0.000    64.098    24.192    0b1001    20190530T165747638046
   40      -1.5633      0.61        1.25    0.023813     0.000     0.000    65.648    24.223    0b1001    20190530T165748596659
   30      -1.1713      0.00        0.00    0.017187     0.000     0.000    68.145    24.192    0b1001    20190530T165749554842
   20      -0.7788      0.00        0.00    0.010563     0.000     0.000    73.728    24.192    0b1001    20190530T165750514337
   10      -0.3875      0.00        0.00    0.003888     0.025     0.063    99.678    24.192    0b1001    20190530T165751475478
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.192    0b1001    20190530T165752436586
