Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7529      0.57        1.25    0.059625     0.000     0.000    79.713    26.443    0b1111    20181008T165230446953
  120      -4.6187      0.00        0.00    0.057625     0.000     0.000    80.152    26.443    0b1111    20181008T165231498286
  110      -4.2325      0.00        0.00    0.051906     0.031     0.063    81.541    26.443    0b1111    20181008T165232548264
  100      -3.8475      0.00        0.00    0.046187     0.000     0.000    83.302    26.443    0b1111    20181008T165233598766
   90      -3.4638      0.00        0.00    0.040500     0.000     0.000    85.525    26.443    0b1111    20181008T165234651436
   80      -3.0787      0.00        0.00    0.034806     0.019     0.063    88.454    26.474    0b1111    20181008T165235704952
   70      -2.6938      0.00        0.00    0.029113     0.025     0.063    92.529    26.474    0b1111    20181008T165236761360
   60      -2.3070      0.61        1.25    0.023375     0.000     0.000    98.695    26.474    0b1111    20181008T165237821153
   50      -1.9224      0.37        1.25    0.017669     0.029     0.063   108.801    26.474    0b1111    20181008T165238880579
   40      -1.5374      0.37        1.25    0.011963     0.031     0.063   128.516    26.474    0b1111    20181008T165239944066
   30      -1.1525      0.00        0.00    0.006250     0.000     0.000   184.400    26.474    0b1111    20181008T165240995549
   20      -0.7678      0.50        1.25    0.000656     0.031     0.062  1169.905    26.474    0b1111    20181008T165242058031
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    26.506    0b1111    20181008T165243109121
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.474    0b1111    20181008T165244160953
