Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7926      0.37        1.25    0.041181     0.019     0.063   116.379    24.667       0b0    20190529T121301720457
  120      -4.7275      0.00        0.00    0.040438     0.000     0.000   116.909    24.667       0b0    20190529T121302680169
  110      -4.3334      0.57        1.25    0.036375     0.000     0.000   119.131    24.667       0b0    20190529T121303639592
  100      -3.9387      0.00        0.00    0.032250     0.000     0.000   122.132    24.667       0b0    20190529T121304599305
   90      -3.5450      0.00        0.00    0.028175     0.025     0.062   125.821    24.667       0b0    20190529T121305559034
   80      -3.1513      0.00        0.00    0.024062     0.000     0.000   130.961    24.667       0b0    20190529T121306518912
   70      -2.7563      0.00        0.00    0.020000     0.000     0.000   137.813    24.667       0b0    20190529T121307478979
   60      -2.3600      0.00        0.00    0.015875     0.000     0.000   148.661    24.635       0b0    20190529T121308437584
   50      -1.9663      0.00        0.00    0.011813     0.000     0.000   166.455    24.667       0b0    20190529T121309398324
   40      -1.5714      0.37        1.25    0.007750     0.000     0.000   202.758    24.667       0b0    20190529T121310358316
   30      -1.1775      0.00        0.00    0.003687     0.000     0.000   319.322    24.667       0b0    20190529T121311318156
   20      -0.7831      0.63        1.25    0.000000     0.000     0.000     1.000    24.635       0b0    20190529T121312278678
   10      -0.3887      0.00        0.00    0.000000     0.000     0.000     1.000    24.667       0b0    20190529T121313238822
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.635       0b0    20190529T121314202546
