Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.076750     0.000     0.000    61.987    24.731     0b111    20190603T173130195949
  120      -4.5125      0.00        0.00    0.073350     0.031     0.062    61.520    24.731     0b111    20190603T173131157598
  110      -4.1350      0.00        0.00    0.068125     0.000     0.000    60.697    24.731     0b111    20190603T173132124058
  100      -3.7588      0.00        0.00    0.062881     0.019     0.063    59.775    24.762     0b111    20190603T173133085550
   90      -3.3825      0.00        0.00    0.057688     0.000     0.000    58.635    24.762     0b111    20190603T173134045102
   80      -3.0063      0.00        0.00    0.052500     0.000     0.000    57.262    24.762     0b111    20190603T173135002914
   70      -2.6292      0.61        1.25    0.047269     0.029     0.063    55.623    24.731     0b111    20190603T173135963131
   60      -2.2506      0.63        1.25    0.042063     0.000     0.000    53.507    24.762     0b111    20190603T173136922230
   50      -1.8744      0.62        1.25    0.036875     0.000     0.000    50.831    24.762     0b111    20190603T173137880089
   40      -1.4983      0.61        1.25    0.031681     0.019     0.063    47.291    24.762     0b111    20190603T173138838953
   30      -1.1223      0.50        1.25    0.026494     0.019     0.063    42.359    24.762     0b111    20190603T173139804839
   20      -0.7460      0.50        1.25    0.021313     0.000     0.000    35.003    24.762     0b111    20190603T173140767948
   10      -0.3700      0.00        0.00    0.016125     0.000     0.000    22.946    24.762     0b111    20190603T173141731052
    0      -0.0000      0.00        0.00    0.010938     0.000     0.000    -0.000    24.762     0b111    20190603T173142690973
