Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7638      0.00        0.00    0.052250     0.000     0.000    91.172    25.650     0b111    20190531T145533308742
  120      -4.5567      0.61        1.25    0.049400     0.031     0.063    92.242    25.618     0b111    20190531T145534268247
  110      -4.1763      0.00        0.00    0.044187     0.000     0.000    94.512    25.618     0b111    20190531T145535231606
  100      -3.7962      0.00        0.00    0.039000     0.000     0.000    97.340    25.618     0b111    20190531T145536190803
   90      -3.4169      0.62        1.25    0.033813     0.000     0.000   101.054    25.618     0b111    20190531T145537148550
   80      -3.0368      0.61        1.25    0.028625     0.000     0.000   106.087    25.650     0b111    20190531T145538107947
   70      -2.6562      0.00        0.00    0.023438     0.000     0.000   113.333    25.618     0b111    20190531T145539068458
   60      -2.2738      0.00        0.00    0.018237     0.025     0.062   124.674    25.650     0b111    20190531T145540025795
   50      -1.8938      0.00        0.00    0.013063     0.000     0.000   144.976    25.650     0b111    20190531T145540983991
   40      -1.5137      0.00        0.00    0.007875     0.000     0.000   192.222    25.650     0b111    20190531T145541943470
   30      -1.1350      0.00        0.00    0.002744     0.019     0.063   413.667    25.618     0b111    20190531T145542902979
   20      -0.7541      0.57        1.25    0.000000     0.000     0.000     1.000    25.650     0b111    20190531T145543863851
   10      -0.3750      0.00        0.00    0.000000     0.000     0.000     1.000    25.618     0b111    20190531T145544826352
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.650     0b111    20190531T145545786066
