Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7852      0.50        1.25    0.075275     0.031     0.062    63.570    23.557    0b1001    20190529T103540755770
  120      -4.6349      0.37        1.25    0.072688     0.000     0.000    63.764    23.557    0b1001    20190529T103541717376
  110      -4.2475      0.00        0.00    0.066187     0.000     0.000    64.174    23.557    0b1001    20190529T103542675275
  100      -3.8612      0.00        0.00    0.059750     0.000     0.000    64.623    23.557    0b1001    20190529T103543631615
   90      -3.4750      0.00        0.00    0.053312     0.000     0.000    65.182    23.557    0b1001    20190529T103544593575
   80      -3.0888      0.00        0.00    0.046875     0.000     0.000    65.893    23.589    0b1001    20190529T103545551977
   70      -2.7025      0.00        0.00    0.040438     0.000     0.000    66.832    23.589    0b1001    20190529T103546511452
   60      -2.3137      0.00        0.00    0.033975     0.031     0.063    68.102    23.589    0b1001    20190529T103547468194
   50      -1.9279      0.57        1.25    0.027562     0.000     0.000    69.946    23.589    0b1001    20190529T103548425448
   40      -1.5425      0.00        0.00    0.021125     0.000     0.000    73.018    23.589    0b1001    20190529T103549384261
   30      -1.1574      0.37        1.25    0.014737     0.025     0.062    78.533    23.589    0b1001    20190529T103550340876
   20      -0.7713      0.00        0.00    0.008375     0.000     0.000    92.090    23.557    0b1001    20190529T103551306273
   10      -0.3855      0.61        1.25    0.001969     0.031     0.063   195.810    23.589    0b1001    20190529T103552264122
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.589    0b1001    20190529T103553225100
