Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24170     4.37333     23.52568      28.09131     27.17185    0b1111111111111111    20190530T155958455177
 2.24170     4.37417     23.55739      28.09131     27.20355    0b1111111111111111    20190530T155958876509
 2.24166     4.37583     23.58909      28.09131     27.17185    0b1111111111111111    20190530T155959297218
 2.24189     4.37417     23.58909      28.09131     27.20355    0b1111111111111111    20190530T155959717425
 2.24170     4.37250     23.58909      28.09131     27.20355    0b1111111111111111    20190530T160000135822
 2.24180     4.37417     23.62080      28.12302     27.20355    0b1111111111111111    20190530T160000554647
 2.24175     4.37500     23.58909      28.09131     27.20355    0b1111111111111111    20190530T160000974206
 2.24189     4.37250     24.25491      28.12302     27.17185    0b1111111111111111    20190530T160001392783
 2.24198     4.37500     25.77679      28.09131     27.23526    0b1111111111111111    20190530T160001813120
 2.24203     4.37500     27.29867      28.12302     27.23526    0b1111111111111111    20190530T160002232832
 2.24213     4.37500     28.78884      28.12302     27.23526    0b1111111111111111    20190530T160002653627
 2.24241     4.37500     30.15219      28.12302     27.20355    0b1111111111111111    20190530T160003074892
 2.24273     4.37583     31.76918      28.09131     27.23526    0b1111111111111111    20190530T160003494158
 2.24283     4.37583     33.29106      28.12302     27.23526    0b1111111111111111    20190530T160003913298
 2.24302     4.37667     34.68611      28.12302     27.26696    0b1111111111111111    20190530T160004335215
 2.24320     4.37750     35.98605      28.12302     27.23526    0b1111111111111111    20190530T160004755431
 2.24330     4.37417     37.28599      28.12302     27.26696    0b1111111111111111    20190530T160005176448
 2.24367     4.37833     38.55422      28.12302     27.26696    0b1111111111111111    20190530T160005598293
 2.24362     4.37667     39.60051      28.15472     27.29867    0b1111111111111111    20190530T160006017878
 2.24386     4.37667     40.67850      28.12302     27.26696    0b1111111111111111    20190530T160006437232
 2.24400     4.37750     41.72479      28.15472     27.29867    0b1111111111111111    20190530T160006858813
 2.24414     4.37667     42.73938      28.12302     27.26696    0b1111111111111111    20190530T160007282584
 2.24423     4.38000     43.75396      28.15472     27.26696    0b1111111111111111    20190530T160007702722
 2.24452     4.38000     44.73684      28.12302     27.29867    0b1111111111111111    20190530T160008125547
 2.24456     4.38083     45.78313      28.15472     27.26696    0b1111111111111111    20190530T160008552029
 2.24466     4.38000     46.79772      28.15472     27.29867    0b1111111111111111    20190530T160008976116
 2.24475     4.37917     47.65377      28.12302     27.29867    0b1111111111111111    20190530T160009401642
 2.24480     4.37833     48.50983      28.15472     27.29867    0b1111111111111111    20190530T160009824121
 2.24498     4.38167     49.23906      28.15472     27.29867    0b1111111111111111    20190530T160010246104
 2.24512     4.38083     49.93659      28.15472     27.29867    0b1111111111111111    20190530T160010666450
 2.24522     4.38083     50.66582      28.15472     27.29867    0b1111111111111111    20190530T160011087065
 2.24536     4.37917     51.36335      28.18643     27.33037    0b1111111111111111    20190530T160011507585
 2.24536     4.38167     52.02917      28.15472     27.33037    0b1111111111111111    20190530T160011927545
 2.24555     4.38083     52.63158      28.15472     27.33037    0b1111111111111111    20190530T160012346692
 2.24559     4.38250     53.17058      28.15472     27.29867    0b1111111111111111    20190530T160012767058
 2.24564     4.38083     53.74128      28.18643     27.29867    0b1111111111111111    20190530T160013193206
 2.24569     4.38167     54.24857      28.18643     27.29867    0b1111111111111111    20190530T160013618086
 2.24564     4.38083     54.75587      28.15472     27.33037    0b1111111111111111    20190530T160014041376
 2.24583     4.38083     55.23145      28.15472     27.29867    0b1111111111111111    20190530T160014460239
 2.24597     4.38167     55.70704      28.18643     27.33037    0b1111111111111111    20190530T160014880104
 2.24611     4.38250     56.15092      28.15472     27.33037    0b1111111111111111    20190530T160015299594
 2.24616     4.38083     56.56309      28.18643     27.36208    0b1111111111111111    20190530T160015718803
 2.24630     4.38167     56.91186      28.18643     27.33037    0b1111111111111111    20190530T160016139131
 2.24630     4.38333     57.38744      28.18643     27.33037    0b1111111111111111    20190530T160016559184
 2.24639     4.38167     57.73621      28.15472     27.33037    0b1111111111111111    20190530T160016979997
 2.24639     4.38500     58.14838      28.15472     27.36208    0b1111111111111111    20190530T160017398459
 2.24644     4.38500     58.46544      28.15472     27.36208    0b1111111111111111    20190530T160017818203
 2.24648     4.38333     58.81420      28.18643     27.33037    0b1111111111111111    20190530T160018237439
 2.24658     4.38250     59.06785      28.18643     27.33037    0b1111111111111111    20190530T160018657674
 2.24667     4.38583     59.38491      28.18643     27.36208    0b1111111111111111    20190530T160019077029
 2.24677     4.38250     59.63855      28.18643     27.36208    0b1111111111111111    20190530T160019496950
 2.24686     4.38583     59.92391      28.18643     27.33037    0b1111111111111111    20190530T160019916444
 2.24695     4.38583     60.20926      28.18643     27.33037    0b1111111111111111    20190530T160020338091
 2.24705     4.38417     60.62143      28.18643     27.36208    0b1111111111111111    20190530T160020764089
 2.24709     4.38417     60.90679      28.18643     27.33037    0b1111111111111111    20190530T160021188072
 2.24719     4.38667     61.09702      28.18643     27.33037    0b1111111111111111    20190530T160021614072
 2.24728     4.38417     61.35067      28.18643     27.33037    0b1111111111111111    20190530T160022040325
 2.24728     4.38500     61.54090      28.18643     27.33037    0b1111111111111111    20190530T160022464491
 2.24737     4.38500     61.73114      28.18643     27.36208    0b1111111111111111    20190530T160022887225
 2.24742     4.38333     61.92137      28.18643     27.33037    0b1111111111111111    20190530T160023304986
 2.24742     4.38417     62.14331      28.18643     27.36208    0b1111111111111111    20190530T160023725020
 2.24747     4.38667     62.46037      28.18643     27.33037    0b1111111111111111    20190530T160024150133
 2.24756     4.38500     62.55549      28.21814     27.36208    0b1111111111111111    20190530T160024575892
 2.24766     4.38667     62.80913      28.21814     27.36208    0b1111111111111111    20190530T160025001741
 2.24775     4.38250     62.93595      28.18643     27.36208    0b1111111111111111    20190530T160025424386
 2.24780     4.38750     63.15789      28.18643     27.36208    0b1111111111111111    20190530T160025850628
 2.24780     4.38667     63.34813      28.21814     27.36208    0b1111111111111111    20190530T160026275821
 2.24775     4.38667     63.53836      28.18643     27.36208    0b1111111111111111    20190530T160026701730
 2.24784     4.38917     63.76030      28.18643     27.33037    0b1111111111111111    20190530T160027127331
 2.24789     4.38917     63.95054      28.21814     27.39379    0b1111111111111111    20190530T160027547525
 2.24798     4.38667     64.14077      28.21814     27.36208    0b1111111111111111    20190530T160027967657
 2.24803     4.38833     64.29930      28.21814     27.36208    0b1111111111111111    20190530T160028386882
 2.24803     4.38750     64.48954      28.21814     27.39379    0b1111111111111111    20190530T160028807675
 2.24803     4.38917     64.64807      28.21814     27.39379    0b1111111111111111    20190530T160029229816
 2.24822     4.38750     64.80659      28.21814     27.36208    0b1111111111111111    20190530T160029651067
 2.24827     4.38833     64.93342      28.21814     27.39379    0b1111111111111111    20190530T160030075785
 2.24841     4.39000     65.12365      28.24984     27.39379    0b1111111111111111    20190530T160030495776
 2.24841     4.38667     65.28218      28.18643     27.36208    0b1111111111111111    20190530T160030917262
 0.28331     0.29583     65.40900      28.21814     27.39379    0b1111111111111111    20190530T160031336056
 0.00000    -0.05917     65.56753      28.21814     27.36208    0b1111111111111111    20190530T160031755382
