Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24241     4.37167     26.25238      29.16931     28.75713    0b1111111111111111    20190523T113728584879
 2.24245     4.37250     26.25238      29.16931     28.75713    0b1111111111111111    20190523T113729004945
 2.24241     4.37250     26.25238      29.16931     28.75713    0b1111111111111111    20190523T113729424227
 2.24245     4.37083     26.25238      29.16931     28.75713    0b1111111111111111    20190523T113729844844
 2.24245     4.37250     26.28408      29.16931     28.75713    0b1111111111111111    20190523T113730264665
 2.24250     4.37167     26.79138      29.20101     28.75713    0b1111111111111111    20190523T113730683577
 2.24259     4.37417     28.28155      29.20101     28.75713    0b1111111111111111    20190523T113731103810
 2.24269     4.37167     29.61319      29.20101     28.78884    0b1111111111111111    20190523T113731523321
 2.24311     4.37333     30.18389      29.23272     28.78884    0b1111111111111111    20190523T113731943154
 2.24334     4.37500     31.83259      29.20101     28.78884    0b1111111111111111    20190523T113732361742
 2.24358     4.37333     33.13253      29.23272     28.78884    0b1111111111111111    20190523T113732781278
 2.24358     4.37417     33.60812      29.23272     28.78884    0b1111111111111111    20190523T113733201752
 2.24372     4.37333     34.87635      29.23272     28.78884    0b1111111111111111    20190523T113733624160
 2.24377     4.37417     36.36652      29.23272     28.82055    0b1111111111111111    20190523T113734044859
 2.24400     4.37500     37.41281      29.20101     28.78884    0b1111111111111111    20190523T113734463977
 2.24405     4.37250     38.58592      29.23272     28.82055    0b1111111111111111    20190523T113734883417
 2.24419     4.37500     39.56880      29.23272     28.78884    0b1111111111111111    20190523T113735302096
 2.24428     4.37667     40.93215      29.23272     28.82055    0b1111111111111111    20190523T113735722251
 2.24437     4.37500     42.48573      29.23272     28.82055    0b1111111111111111    20190523T113736140344
 2.24452     4.37583     43.46861      29.23272     28.82055    0b1111111111111111    20190523T113736563240
 2.24456     4.37500     44.48320      29.23272     28.85225    0b1111111111111111    20190523T113736986757
 2.24484     4.37500     45.49778      29.26443     28.82055    0b1111111111111111    20190523T113737411483
 2.24489     4.37500     46.41725      29.23272     28.82055    0b1111111111111111    20190523T113737837745
 2.24513     4.37833     47.27330      29.23272     28.82055    0b1111111111111111    20190523T113738263742
 2.24517     4.37583     48.19277      29.29613     28.85225    0b1111111111111111    20190523T113738687055
 2.24522     4.37500     48.95371      29.26443     28.88396    0b1111111111111111    20190523T113739106161
 2.24555     4.37833     49.77806      29.23272     28.85225    0b1111111111111111    20190523T113739526192
 2.24555     4.37667     50.38047      29.26443     28.85225    0b1111111111111111    20190523T113739946325
 2.24555     4.37917     51.17311      29.23272     28.85225    0b1111111111111111    20190523T113740365558
 2.24564     4.37833     51.83893      29.26443     28.85225    0b1111111111111111    20190523T113740785273
 2.24573     4.37833     52.40964      29.23272     28.85225    0b1111111111111111    20190523T113741203989
 2.24578     4.37917     53.04375      29.23272     28.85225    0b1111111111111111    20190523T113741624486
 2.24597     4.38083     53.48763      29.26443     28.85225    0b1111111111111111    20190523T113742044995
 2.24602     4.37917     53.96322      29.29613     28.85225    0b1111111111111111    20190523T113742464144
 2.24616     4.38000     54.40710      29.23272     28.85225    0b1111111111111111    20190523T113742882624
 2.24616     4.37917     54.78757      29.23272     28.85225    0b1111111111111111    20190523T113743301573
 2.24634     4.37917     55.29486      29.26443     28.85225    0b1111111111111111    20190523T113743722712
 2.24634     4.37917     55.70704      29.26443     28.88396    0b1111111111111111    20190523T113744142837
 2.24653     4.38083     56.11921      29.26443     28.88396    0b1111111111111111    20190523T113744562584
 2.24653     4.38000     56.49968      29.23272     28.88396    0b1111111111111111    20190523T113744982833
 2.24667     4.38083     56.88015      29.29613     28.85225    0b1111111111111111    20190523T113745402088
 2.24667     4.38250     57.26062      29.29613     28.85225    0b1111111111111111    20190523T113745821608
 2.24672     4.38167     57.67280      29.29613     28.88396    0b1111111111111111    20190523T113746241042
 2.24677     4.38083     58.02156      29.26443     28.88396    0b1111111111111111    20190523T113746661922
 2.24686     4.38333     58.40203      29.26443     28.88396    0b1111111111111111    20190523T113747081941
 2.24705     4.38250     58.71909      29.29613     28.85225    0b1111111111111111    20190523T113747500775
 2.24709     4.38083     59.03614      29.29613     28.88396    0b1111111111111111    20190523T113747921130
 2.24709     4.38250     59.35320      29.26443     28.88396    0b1111111111111111    20190523T113748340549
 2.24728     4.38250     59.60685      29.26443     28.91566    0b1111111111111111    20190523T113748761509
 2.24742     4.38333     59.86049      29.26443     28.85225    0b1111111111111111    20190523T113749181118
 2.24747     4.38167     60.08244      29.26443     28.88396    0b1111111111111111    20190523T113749600870
 2.24761     4.38083     60.36779      29.29613     28.88396    0b1111111111111111    20190523T113750022243
 2.24766     4.38333     60.58973      29.29613     28.88396    0b1111111111111111    20190523T113750440453
 2.24770     4.38250     60.81167      29.29613     28.88396    0b1111111111111111    20190523T113750859587
 2.24770     4.38167     61.06531      29.29613     28.91566    0b1111111111111111    20190523T113751279229
 2.24775     4.38500     61.35067      29.26443     28.88396    0b1111111111111111    20190523T113751699715
 2.24789     4.38583     61.57261      29.29613     28.88396    0b1111111111111111    20190523T113752119426
 2.24794     4.38583     61.79455      29.29613     28.91566    0b1111111111111111    20190523T113752541385
 2.24808     4.38500     62.07990      29.32784     28.88396    0b1111111111111111    20190523T113752967631
 2.24813     4.38417     62.23843      29.29613     28.91566    0b1111111111111111    20190523T113753391748
 2.24817     4.38500     62.42866      29.32784     28.88396    0b1111111111111111    20190523T113753817241
 2.24817     4.38333     62.65060      29.32784     28.91566    0b1111111111111111    20190523T113754240576
 2.24822     4.38167     62.77743      29.26443     28.88396    0b1111111111111111    20190523T113754659903
 2.24827     4.38417     62.96766      29.29613     28.91566    0b1111111111111111    20190523T113755079651
 2.24827     4.38583     63.09448      29.29613     28.91566    0b1111111111111111    20190523T113755499197
 2.24827     4.38500     63.28472      29.29613     28.88396    0b1111111111111111    20190523T113755920024
 2.24841     4.38583     63.44325      29.29613     28.88396    0b1111111111111111    20190523T113756340138
 2.24845     4.38417     63.63348      29.32784     28.91566    0b1111111111111111    20190523T113756760124
 2.24845     4.38667     63.82372      29.29613     28.91566    0b1111111111111111    20190523T113757180613
 2.24855     4.38500     63.91883      29.29613     28.88396    0b1111111111111111    20190523T113757599974
 2.24859     4.38583     64.10907      29.32784     28.91566    0b1111111111111111    20190523T113758020180
 2.24864     4.38833     64.26760      29.32784     28.91566    0b1111111111111111    20190523T113758438912
 2.24873     4.38500     64.39442      29.29613     28.91566    0b1111111111111111    20190523T113758857593
 2.24878     4.38583     64.61636      29.32784     28.91566    0b1111111111111111    20190523T113759276880
 2.24878     4.38667     64.83830      29.29613     28.91566    0b1111111111111111    20190523T113759697871
 2.24883     4.38917     65.02854      29.29613     28.88396    0b1111111111111111    20190523T113800119703
