Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7980      0.61        1.25    0.043375     0.000     0.000   110.617    24.065       0b0    20190626T125642209805
  120      -4.5065      0.50        1.25    0.040312     0.000     0.000   111.789    24.033       0b0    20190626T125643178115
  110      -4.1300      0.00        0.00    0.036375     0.000     0.000   113.540    24.033       0b0    20190626T125644142077
  100      -3.7539      0.37        1.25    0.032438     0.000     0.000   115.726    24.033       0b0    20190626T125645106223
   90      -3.3788      0.00        0.00    0.028506     0.019     0.062   118.527    24.033       0b0    20190626T125646073556
   80      -3.0025      0.00        0.00    0.024600     0.031     0.063   122.053    24.033       0b0    20190626T125647039173
   70      -2.6275      0.00        0.00    0.020688     0.000     0.000   127.009    24.033       0b0    20190626T125647997407
   60      -2.2488      0.00        0.00    0.016737     0.025     0.063   134.354    24.065       0b0    20190626T125648963638
   50      -1.8738      0.00        0.00    0.012813     0.000     0.000   146.244    24.033       0b0    20190626T125649928136
   40      -1.4987      0.00        0.00    0.008894     0.029     0.063   168.517    24.033       0b0    20190626T125650890978
   30      -1.1237      0.00        0.00    0.005000     0.000     0.000   224.750    24.033       0b0    20190626T125651855194
   20      -0.7488      0.00        0.00    0.001125     0.000     0.000   665.556    24.033       0b0    20190626T125652819823
   10      -0.3739      0.37        1.25    0.000000     0.000     0.000     1.000    24.033       0b0    20190626T125653784762
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.033       0b0    20190626T125654753309
