Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.058875     0.000     0.000    80.828    25.618       0b0    20190604T145714994046
  120      -4.6175      0.00        0.00    0.057337     0.031     0.062    80.532    25.587       0b0    20190604T145715963027
  110      -4.2315      0.50        1.25    0.053256     0.019     0.063    79.455    25.555       0b0    20190604T145716931881
  100      -3.8475      0.00        0.00    0.049188     0.000     0.000    78.221    25.587       0b0    20190604T145717890659
   90      -3.4625      0.00        0.00    0.045125     0.000     0.000    76.731    25.587       0b0    20190604T145718849075
   80      -3.0775      0.00        0.00    0.041063     0.000     0.000    74.947    25.555       0b0    20190604T145719808661
   70      -2.6925      0.00        0.00    0.037000     0.000     0.000    72.770    25.587       0b0    20190604T145720767147
   60      -2.3050      0.00        0.00    0.032875     0.000     0.000    70.114    25.587       0b0    20190604T145721726365
   50      -1.9200      0.00        0.00    0.028825     0.025     0.063    66.609    25.587       0b0    20190604T145722684606
   40      -1.5350      0.00        0.00    0.024750     0.000     0.000    62.020    25.555       0b0    20190604T145723653403
   30      -1.1500      0.00        0.00    0.020688     0.000     0.000    55.589    25.555       0b0    20190604T145724624636
   20      -0.7650      0.00        0.00    0.016687     0.000     0.000    45.843    25.555       0b0    20190604T145725590849
   10      -0.3800      0.00        0.00    0.012581     0.029     0.063    30.204    25.587       0b0    20190604T145726548084
    0      -0.0000      0.00        0.00    0.008500     0.000     0.000    -0.000    25.555       0b0    20190604T145727508071
