Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7625      0.00        0.00    0.052938     0.000     0.000    89.965    24.540     0b111    20190618T153716754890
  120      -4.5187      0.00        0.00    0.049563     0.000     0.000    91.173    24.540     0b111    20190618T153717720449
  110      -4.1413      0.00        0.00    0.044438     0.000     0.000    93.193    24.540     0b111    20190618T153718684567
  100      -3.7650      0.00        0.00    0.039306     0.019     0.063    95.786    24.572     0b111    20190618T153719649122
   90      -3.3895      0.61        1.25    0.034125     0.000     0.000    99.326    24.572     0b111    20190618T153720615809
   80      -3.0126      0.37        1.25    0.029012     0.025     0.063   103.839    24.572     0b111    20190618T153721577547
   70      -2.6362      0.00        0.00    0.023875     0.000     0.000   110.419    24.572     0b111    20190618T153722544656
   60      -2.2575      0.00        0.00    0.018750     0.000     0.000   120.400    24.572     0b111    20190618T153723509525
   50      -1.8813      0.00        0.00    0.013625     0.000     0.000   138.073    24.540     0b111    20190618T153724480741
   40      -1.5054      0.57        1.25    0.008500     0.000     0.000   177.103    24.540     0b111    20190618T153725447613
   30      -1.1300      0.00        0.00    0.003394     0.029     0.063   332.965    24.572     0b111    20190618T153726415131
   20      -0.7536      0.37        1.25    0.000000     0.000     0.000     1.000    24.540     0b111    20190618T153727377728
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    24.572     0b111    20190618T153728347211
    0      -0.0012      0.00        0.00    0.000000     0.000     0.000     1.000    24.572     0b111    20190618T153729314315
