Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7737      0.00        0.00    0.074375     0.000     0.000    64.185    23.209    0b1111    20190411T092803653688
  120      -4.5567      0.61        1.25    0.071187     0.000     0.000    64.011    23.240    0b1111    20190411T092804608181
  110      -4.1755      0.61        1.25    0.065600     0.031     0.063    63.651    23.209    0b1111    20190411T092805563027
  100      -3.7954      0.57        1.25    0.060000     0.000     0.000    63.256    23.240    0b1111    20190411T092806517896
   90      -3.4160      0.50        1.25    0.054438     0.000     0.000    62.751    23.272    0b1111    20190411T092807471658
   80      -3.0350      0.00        0.00    0.048875     0.000     0.000    62.097    23.240    0b1111    20190411T092808426894
   70      -2.6537      0.00        0.00    0.043312     0.000     0.000    61.270    23.240    0b1111    20190411T092809383627
   60      -2.2713      0.00        0.00    0.037750     0.000     0.000    60.166    23.240    0b1111    20190411T092810339737
   50      -1.8925      0.00        0.00    0.032187     0.000     0.000    58.796    23.272    0b1111    20190411T092811295222
   40      -1.5137      0.00        0.00    0.026631     0.019     0.063    56.841    23.272    0b1111    20190411T092812250546
   30      -1.1323      0.50        1.25    0.021125     0.000     0.000    53.598    23.240    0b1111    20190411T092813208542
   20      -0.7528      0.50        1.25    0.015625     0.000     0.000    48.176    23.272    0b1111    20190411T092814164428
   10      -0.3733      0.61        1.25    0.010063     0.000     0.000    37.093    23.304    0b1111    20190411T092815120416
    0      -0.0000      0.00        0.00    0.004562     0.000     0.000    -0.000    23.272    0b1111    20190411T092816076166
