Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7737      0.00        0.00    0.080750     0.000     0.000    59.118    24.509    0b1001    20190618T155431199123
  120      -4.7621      0.57        1.25    0.080562     0.000     0.000    59.111    24.509    0b1001    20190618T155432169727
  110      -4.4396      0.57        1.25    0.075187     0.000     0.000    59.047    24.509    0b1001    20190618T155433134527
  100      -4.0359      0.57        1.25    0.068500     0.000     0.000    58.918    24.509    0b1001    20190618T155434098744
   90      -3.6336      0.37        1.25    0.061813     0.000     0.000    58.785    24.509    0b1001    20190618T155435063469
   80      -3.2304      0.57        1.25    0.055112     0.025     0.063    58.614    24.540    0b1001    20190618T155436031611
   70      -2.8275      0.00        0.00    0.048375     0.000     0.000    58.450    24.540    0b1001    20190618T155436995443
   60      -2.4213      0.00        0.00    0.041625     0.000     0.000    58.168    24.540    0b1001    20190618T155437960803
   50      -2.0162      0.00        0.00    0.034875     0.000     0.000    57.814    24.509    0b1001    20190618T155438923785
   40      -1.6125      0.00        0.00    0.028125     0.000     0.000    57.333    24.540    0b1001    20190618T155439888772
   30      -1.2075      0.00        0.00    0.021375     0.000     0.000    56.491    24.540    0b1001    20190618T155440852777
   20      -0.8037      0.00        0.00    0.014669     0.029     0.063    54.793    24.509    0b1001    20190618T155441820264
   10      -0.3991      0.57        1.25    0.007875     0.000     0.000    50.683    24.540    0b1001    20190618T155442794127
    0      -0.0000      0.00        0.00    0.001125     0.000     0.000    -0.000    24.572    0b1001    20190618T155443761962
