Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7850      0.00        0.00    0.076375     0.000     0.000    62.651    22.892    0b1111    20190411T123648049779
  120      -4.5611      0.37        1.25    0.073063     0.000     0.000    62.428    22.892    0b1111    20190411T123649005539
  110      -4.1800      0.00        0.00    0.067494     0.019     0.062    61.932    22.892    0b1111    20190411T123649961164
  100      -3.8000      0.00        0.00    0.061925     0.025     0.063    61.365    22.923    0b1111    20190411T123650919219
   90      -3.4198      0.50        1.25    0.056375     0.000     0.000    60.661    22.923    0b1111    20190411T123651874702
   80      -3.0388      0.00        0.00    0.050812     0.000     0.000    59.803    22.923    0b1111    20190411T123652829566
   70      -2.6586      0.37        1.25    0.045250     0.000     0.000    58.754    22.923    0b1111    20190411T123653788950
   60      -2.2750      0.00        0.00    0.039687     0.000     0.000    57.323    22.923    0b1111    20190411T123654747891
   50      -1.8950      0.00        0.00    0.034125     0.000     0.000    55.531    22.923    0b1111    20190411T123655714171
   40      -1.5150      0.00        0.00    0.028625     0.000     0.000    52.926    22.923    0b1111    20190411T123656673654
   30      -1.1350      0.00        0.00    0.023062     0.000     0.000    49.214    22.955    0b1111    20190411T123657630766
   20      -0.7552      0.50        1.25    0.017612     0.025     0.062    42.881    22.923    0b1111    20190411T123658593218
   10      -0.3752      0.50        1.25    0.012063     0.000     0.000    31.109    22.955    0b1111    20190411T123659554648
    0      -0.0000      0.00        0.00    0.006563     0.000     0.000    -0.000    22.923    0b1111    20190411T123700511624
