Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7581      0.62        1.25    0.065562     0.000     0.000    72.574    24.255    0b1111    20190529T124010893467
  120      -4.7350      0.00        0.00    0.065187     0.000     0.000    72.637    24.287    0b1111    20190529T124011851853
  110      -4.3400      0.00        0.00    0.059437     0.000     0.000    73.018    24.287    0b1111    20190529T124012809300
  100      -3.9438      0.00        0.00    0.053681     0.019     0.063    73.466    24.287    0b1111    20190529T124013768544
   90      -3.5487      0.00        0.00    0.047875     0.000     0.000    74.125    24.287    0b1111    20190529T124014725214
   80      -3.1535      0.50        1.25    0.042125     0.000     0.000    74.861    24.318    0b1111    20190529T124015683550
   70      -2.7575      0.00        0.00    0.036325     0.025     0.063    75.912    24.318    0b1111    20190529T124016643966
   60      -2.3597      0.50        1.25    0.030500     0.000     0.000    77.369    24.287    0b1111    20190529T124017600883
   50      -1.9650      0.00        0.00    0.024750     0.000     0.000    79.394    28.377    0b1111    20190529T124018559257
   40      -1.5712      0.00        0.00    0.018975     0.031     0.062    82.806    24.318    0b1111    20190529T124019519615
   30      -1.1767      0.61        1.25    0.013188     0.000     0.000    89.232    24.287    0b1111    20190529T124020477180
   20      -0.7825      0.00        0.00    0.007437     0.000     0.000   105.210    24.318    0b1111    20190529T124021437123
   10      -0.3887      0.00        0.00    0.001644     0.029     0.063   236.502    24.318    0b1111    20190529T124022396148
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1111    20190529T124023355441
