Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7810      0.50        1.25    0.051312     0.000     0.000    93.174    24.952       0b0    20190606T144037156917
  120      -4.4225      0.00        0.00    0.047544     0.029     0.063    93.020    24.952       0b0    20190606T144038116523
  110      -4.0535      0.50        1.25    0.043631     0.019     0.063    92.904    24.921       0b0    20190606T144039075231
  100      -3.6850      0.00        0.00    0.039750     0.000     0.000    92.704    24.984       0b0    20190606T144040032495
   90      -3.3163      0.00        0.00    0.035875     0.000     0.000    92.439    24.952       0b0    20190606T144040991078
   80      -2.9475      0.00        0.00    0.032000     0.000     0.000    92.109    24.952       0b0    20190606T144041950297
   70      -2.5787      0.00        0.00    0.028125     0.000     0.000    91.689    24.952       0b0    20190606T144042909537
   60      -2.2075      0.00        0.00    0.024219     0.031     0.063    91.148    24.921       0b0    20190606T144043868802
   50      -1.8390      0.50        1.25    0.020325     0.025     0.063    90.480    24.952       0b0    20190606T144044838440
   40      -1.4700      0.00        0.00    0.016444     0.019     0.063    89.396    24.921       0b0    20190606T144045813807
   30      -1.1015      0.50        1.25    0.012581     0.029     0.063    87.551    24.952       0b0    20190606T144046784289
   20      -0.7337      0.00        0.00    0.008750     0.000     0.000    83.857    24.952       0b0    20190606T144047756334
   10      -0.3649      0.37        1.25    0.004875     0.000     0.000    74.846    24.952       0b0    20190606T144048714699
    0      -0.0000      0.00        0.00    0.001000     0.000     0.000    -0.000    24.921       0b0    20190606T144049672423
