Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7816      0.57        1.25    0.083544     0.029     0.063    57.235    24.255    0b1001    20190523T155948901684
  120      -4.6825      0.00        0.00    0.081812     0.000     0.000    57.235    24.255    0b1001    20190523T155949860694
  110      -4.2915      0.50        1.25    0.075231     0.029     0.063    57.044    24.255    0b1001    20190523T155950821007
  100      -3.9013      0.00        0.00    0.068625     0.000     0.000    56.849    24.255    0b1001    20190523T155951780507
   90      -3.5125      0.00        0.00    0.062063     0.000     0.000    56.596    24.287    0b1001    20190523T155952737268
   80      -3.1215      0.50        1.25    0.055444     0.019     0.063    56.300    24.255    0b1001    20190523T155953694095
   70      -2.7309      0.57        1.25    0.048875     0.000     0.000    55.875    24.255    0b1001    20190523T155954655470
   60      -2.3375      0.00        0.00    0.042250     0.000     0.000    55.325    24.287    0b1001    20190523T155955613931
   50      -1.9475      0.00        0.00    0.035687     0.000     0.000    54.571    24.255    0b1001    20190523T155956574682
   40      -1.5575      0.00        0.00    0.029100     0.031     0.063    53.522    24.287    0b1001    20190523T155957532198
   30      -1.1675      0.00        0.00    0.022512     0.025     0.063    51.860    24.255    0b1001    20190523T155958493654
   20      -0.7762      0.00        0.00    0.016000     0.000     0.000    48.516    24.255    0b1001    20190523T155959453787
   10      -0.3862      0.00        0.00    0.009387     0.025     0.063    41.145    24.287    0b1001    20190523T160000410373
    0      -0.0000      0.00        0.00    0.002812     0.000     0.000    -0.000    24.287    0b1001    20190523T160001368840
