Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7775      0.00        0.00    0.074688     0.000     0.000    63.967    28.060    0b1001    20190814T144257010002
  120      -4.5700      0.00        0.00    0.071125     0.000     0.000    64.253    28.060    0b1001    20190814T144257972971
  110      -4.1880      0.61        1.25    0.064750     0.000     0.000    64.680    28.060    0b1001    20190814T144258936911
  100      -3.8075      0.00        0.00    0.058375     0.000     0.000    65.225    28.028    0b1001    20190814T144259900265
   90      -3.4264      0.38        1.25    0.052025     0.031     0.062    65.860    28.060    0b1001    20190814T144300868398
   80      -3.0463      0.00        0.00    0.045687     0.000     0.000    66.676    28.060    0b1001    20190814T144301833147
   70      -2.6650      0.00        0.00    0.039325     0.025     0.063    67.769    28.060    0b1001    20190814T144302796466
   60      -2.2818      0.61        1.25    0.032938     0.000     0.000    69.275    28.060    0b1001    20190814T144303762240
   50      -1.9013      0.00        0.00    0.026625     0.000     0.000    71.408    28.060    0b1001    20190814T144304722852
   40      -1.5212      0.00        0.00    0.020313     0.000     0.000    74.892    28.060    0b1001    20190814T144305688297
   30      -1.1400      0.00        0.00    0.014000     0.000     0.000    81.429    28.028    0b1001    20190814T144306652962
   20      -0.7588      0.00        0.00    0.007725     0.031     0.063    98.220    28.060    0b1001    20190814T144307620566
   10      -0.3783      0.61        1.25    0.001437     0.000     0.000   263.130    28.060    0b1001    20190814T144308583578
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    28.060    0b1001    20190814T144309549654
