Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7525      0.00        0.00    0.071313     0.000     0.000    66.643    24.445     0b111    20190417T120029061579
  120      -4.6538      0.00        0.00    0.069925     0.025     0.063    66.553    24.445     0b111    20190417T120030017137
  110      -4.2650      0.00        0.00    0.064562     0.000     0.000    66.060    24.445     0b111    20190417T120030973999
  100      -3.8775      0.00        0.00    0.059187     0.000     0.000    65.512    24.445     0b111    20190417T120031928732
   90      -3.4904      0.57        1.25    0.053819     0.019     0.063    64.854    24.445     0b111    20190417T120032887841
   80      -3.1033      0.61        1.25    0.048500     0.000     0.000    63.985    24.445     0b111    20190417T120033844231
   70      -2.7160      0.50        1.25    0.043125     0.000     0.000    62.980    24.413     0b111    20190417T120034798367
   60      -2.3259      0.57        1.25    0.037750     0.000     0.000    61.613    24.445     0b111    20190417T120035752417
   50      -1.9375      0.00        0.00    0.032375     0.000     0.000    59.846    24.445     0b111    20190417T120036709526
   40      -1.5488      0.00        0.00    0.027044     0.029     0.062    57.268    24.445     0b111    20190417T120037664134
   30      -1.1613      0.00        0.00    0.021688     0.000     0.000    53.545    24.445     0b111    20190417T120038619531
   20      -0.7725      0.00        0.00    0.016375     0.000     0.000    47.176    24.445     0b111    20190417T120039574103
   10      -0.3856      0.62        1.25    0.011000     0.000     0.000    35.057    24.445     0b111    20190417T120040533712
    0      -0.0000      0.00        0.00    0.005631     0.019     0.063    -0.000    24.413     0b111    20190417T120041488951
